Experiment Name,141020 Index sort for fluidigm 96X96
Specimen Name,Specimen_001
Tube Name,INX_141020 Plate #3_001
Record Date,Oct 20, 2014 9:28:30 PM
$OP, 
GUID,27a106a9-eba3-4309-863a-5066a2c91b35 
Date Analyzed,10/28/2014 14:17

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,P5 #Events,P5 %Parent,P5 FSC-A Min,P5 FSC-A Max,P5 FSC-A Geo Mean,P5 FSC-A Mean,P5 FSC-A Median,P5 FSC-A SD,P5 FSC-A rSD,P5 FSC-A %CV,P5 FSC-A %rCV,P5 FSC-A Mode,P5 FSC-W Min,P5 FSC-W Max,P5 FSC-W Geo Mean,P5 FSC-W Mean,P5 FSC-W Median,P5 FSC-W SD,P5 FSC-W rSD,P5 FSC-W %CV,P5 FSC-W %rCV,P5 FSC-W Mode,P5 FSC-H Min,P5 FSC-H Max,P5 FSC-H Geo Mean,P5 FSC-H Mean,P5 FSC-H Median,P5 FSC-H SD,P5 FSC-H rSD,P5 FSC-H %CV,P5 FSC-H %rCV,P5 FSC-H Mode,P5 SSC-A Min,P5 SSC-A Max,P5 SSC-A Geo Mean,P5 SSC-A Mean,P5 SSC-A Median,P5 SSC-A SD,P5 SSC-A rSD,P5 SSC-A %CV,P5 SSC-A %rCV,P5 SSC-A Mode,P5 CD41 Alexa Fluor 488-A Min,P5 CD41 Alexa Fluor 488-A Max,P5 CD41 Alexa Fluor 488-A Geo Mean,P5 CD41 Alexa Fluor 488-A Mean,P5 CD41 Alexa Fluor 488-A Median,P5 CD41 Alexa Fluor 488-A SD,P5 CD41 Alexa Fluor 488-A rSD,P5 CD41 Alexa Fluor 488-A %CV,P5 CD41 Alexa Fluor 488-A %rCV,P5 CD41 Alexa Fluor 488-A Mode,P5 CD55 PE-A Min,P5 CD55 PE-A Max,P5 CD55 PE-A Geo Mean,P5 CD55 PE-A Mean,P5 CD55 PE-A Median,P5 CD55 PE-A SD,P5 CD55 PE-A rSD,P5 CD55 PE-A %CV,P5 CD55 PE-A %rCV,P5 CD55 PE-A Mode,P5 CD45-2 PE-Texas Red-A Min,P5 CD45-2 PE-Texas Red-A Max,P5 CD45-2 PE-Texas Red-A Geo Mean,P5 CD45-2 PE-Texas Red-A Mean,P5 CD45-2 PE-Texas Red-A Median,P5 CD45-2 PE-Texas Red-A SD,P5 CD45-2 PE-Texas Red-A rSD,P5 CD45-2 PE-Texas Red-A %CV,P5 CD45-2 PE-Texas Red-A %rCV,P5 CD45-2 PE-Texas Red-A Mode,P5 Lineage PE-Cy5-A Min,P5 Lineage PE-Cy5-A Max,P5 Lineage PE-Cy5-A Geo Mean,P5 Lineage PE-Cy5-A Mean,P5 Lineage PE-Cy5-A Median,P5 Lineage PE-Cy5-A SD,P5 Lineage PE-Cy5-A rSD,P5 Lineage PE-Cy5-A %CV,P5 Lineage PE-Cy5-A %rCV,P5 Lineage PE-Cy5-A Mode,P5 PI PerCP-Cy5-5-A Min,P5 PI PerCP-Cy5-5-A Max,P5 PI PerCP-Cy5-5-A Geo Mean,P5 PI PerCP-Cy5-5-A Mean,P5 PI PerCP-Cy5-5-A Median,P5 PI PerCP-Cy5-5-A SD,P5 PI PerCP-Cy5-5-A rSD,P5 PI PerCP-Cy5-5-A %CV,P5 PI PerCP-Cy5-5-A %rCV,P5 PI PerCP-Cy5-5-A Mode,P5 CD105 PE-Cy7-A Min,P5 CD105 PE-Cy7-A Max,P5 CD105 PE-Cy7-A Geo Mean,P5 CD105 PE-Cy7-A Mean,P5 CD105 PE-Cy7-A Median,P5 CD105 PE-Cy7-A SD,P5 CD105 PE-Cy7-A rSD,P5 CD105 PE-Cy7-A %CV,P5 CD105 PE-Cy7-A %rCV,P5 CD105 PE-Cy7-A Mode,P5 CD150 APC-A Min,P5 CD150 APC-A Max,P5 CD150 APC-A Geo Mean,P5 CD150 APC-A Mean,P5 CD150 APC-A Median,P5 CD150 APC-A SD,P5 CD150 APC-A rSD,P5 CD150 APC-A %CV,P5 CD150 APC-A %rCV,P5 CD150 APC-A Mode,P5 FcgR Alexa Fluor 700-A Min,P5 FcgR Alexa Fluor 700-A Max,P5 FcgR Alexa Fluor 700-A Geo Mean,P5 FcgR Alexa Fluor 700-A Mean,P5 FcgR Alexa Fluor 700-A Median,P5 FcgR Alexa Fluor 700-A SD,P5 FcgR Alexa Fluor 700-A rSD,P5 FcgR Alexa Fluor 700-A %CV,P5 FcgR Alexa Fluor 700-A %rCV,P5 FcgR Alexa Fluor 700-A Mode,P5 cKit APC-Cy7-A Min,P5 cKit APC-Cy7-A Max,P5 cKit APC-Cy7-A Geo Mean,P5 cKit APC-Cy7-A Mean,P5 cKit APC-Cy7-A Median,P5 cKit APC-Cy7-A SD,P5 cKit APC-Cy7-A rSD,P5 cKit APC-Cy7-A %CV,P5 cKit APC-Cy7-A %rCV,P5 cKit APC-Cy7-A Mode,P5 Sca1 DAPI-A Min,P5 Sca1 DAPI-A Max,P5 Sca1 DAPI-A Geo Mean,P5 Sca1 DAPI-A Mean,P5 Sca1 DAPI-A Median,P5 Sca1 DAPI-A SD,P5 Sca1 DAPI-A rSD,P5 Sca1 DAPI-A %CV,P5 Sca1 DAPI-A %rCV,P5 Sca1 DAPI-A Mode,P5 CD115 BV605 Qdot 605-A Min,P5 CD115 BV605 Qdot 605-A Max,P5 CD115 BV605 Qdot 605-A Geo Mean,P5 CD115 BV605 Qdot 605-A Mean,P5 CD115 BV605 Qdot 605-A Median,P5 CD115 BV605 Qdot 605-A SD,P5 CD115 BV605 Qdot 605-A rSD,P5 CD115 BV605 Qdot 605-A %CV,P5 CD115 BV605 Qdot 605-A %rCV,P5 CD115 BV605 Qdot 605-A Mode,P5 Time Min,P5 Time Max,P5 Time Geo Mean,P5 Time Mean,P5 Time Median,P5 Time SD,P5 Time rSD,P5 Time %CV,P5 Time %rCV,P5 Time Mode
B9,1,100.0,184103,184103,184103,184103,184103,,0,,0.0,184064,94446,94446,94446,94446,94446,,0,,0.0,94208,127749,127749,127749,127749,127749,,0,,0.0,127744,83038,83038,83038,83038,83038,,0,,0.0,82944,61,61,61,61,61,,0,,0.0,61,-12,-12,,-12,-12,,0,,0.0,1,745,745,745,745,745,,0,,0.0,743,4971,4971,4971,4971,4971,,0,,0.0,4918,-131,-131,,-131,-131,,0,,0.0,1,16,16,16,16,16,,0,,0.0,16,56,56,56,56,56,,0,,0.0,55,572,572,572,572,572,,0,,0.0,568,347,347,347,347,347,,0,,0.0,344,41,41,41,41,41,,0,,0.0,41,15326,15326,15326,15326,15326,,0,,0.0,15290,4702,4702,4702,4702,4702,,0,,0.0,4608
B10,1,100.0,175857,175857,175857,175857,175857,,0,,0.0,175616,93243,93243,93242,93243,93243,,0,,0.0,93184,123602,123602,123602,123602,123602,,0,,0.0,123392,76991,76991,76990,76991,76991,,0,,0.0,76800,30,30,30,30,30,,0,,0.0,29,3182,3182,3182,3182,3182,,0,,0.0,3170,551,551,551,551,551,,0,,0.0,548,2529,2529,2529,2529,2529,,0,,0.0,2515,-142,-142,,-142,-142,,0,,0.0,1,3299,3299,3299,3299,3299,,0,,0.0,3289,215,215,215,215,215,,0,,0.0,214,-135,-135,,-135,-135,,0,,0.0,1,1187,1187,1187,1187,1187,,0,,0.0,1181,72,72,72,72,72,,0,,0.0,71,-1187,-1187,,-1187,-1187,,0,,0.0,1,4489,4489,4489,4489,4489,,0,,0.0,4352
B11,1,100.0,204258,204258,204258,204258,204258,,0,,0.0,204032,96759,96759,96759,96759,96759,,0,,0.0,96512,138346,138346,138346,138346,138346,,0,,0.0,138240,52427,52427,52427,52427,52427,,0,,0.0,52224,22,22,22,22,22,,0,,0.0,21,1903,1903,1903,1903,1903,,0,,0.0,1900,626,626,626,626,626,,0,,0.0,619,1159,1159,1159,1159,1159,,0,,0.0,1152,-94,-94,,-94,-94,,0,,0.0,1,1713,1713,1713,1713,1713,,0,,0.0,1702,275,275,275,275,275,,0,,0.0,273,38,38,38,38,38,,0,,0.0,38,924,924,924,924,924,,0,,0.0,914,64,64,64,64,64,,0,,0.0,64,103,103,103,103,103,,0,,0.0,102,4290,4290,4290,4290,4290,,0,,0.0,4096
B12,1,100.0,218784,218784,218784,218784,218784,,0,,0.0,218624,97406,97406,97406,97406,97406,,0,,0.0,97280,147201,147201,147201,147201,147201,,0,,0.0,147200,77839,77839,77839,77839,77839,,0,,0.0,77824,278,278,278,278,278,,0,,0.0,277,858,858,858,858,858,,0,,0.0,849,1624,1624,1624,1624,1624,,0,,0.0,1621,4418,4418,4418,4418,4418,,0,,0.0,4407,-384,-384,,-384,-384,,0,,0.0,1,50,50,50,50,50,,0,,0.0,49,244,244,244,244,244,,0,,0.0,242,103,103,103,103,103,,0,,0.0,102,564,564,564,564,564,,0,,0.0,561,127,127,127,127,127,,0,,0.0,125,998,998,998,998,998,,0,,0.0,995,4091,4091,4091,4091,4091,,0,,0.0,3840
C1,1,100.0,196865,196865,196865,196865,196865,,0,,0.0,196864,100499,100499,100499,100499,100499,,0,,0.0,100352,128377,128377,128377,128377,128377,,0,,0.0,128256,122104,122104,122104,122104,122104,,0,,0.0,121856,85,85,85,85,85,,0,,0.0,84,-6,-6,,-6,-6,,0,,0.0,1,1104,1104,1104,1104,1104,,0,,0.0,1097,889,889,889,889,889,,0,,0.0,881,-50,-50,,-50,-50,,0,,0.0,1,150,150,150,150,150,,0,,0.0,148,11,11,11,11,11,,0,,0.0,11,327,327,327,327,327,,0,,0.0,324,872,872,872,872,872,,0,,0.0,870,1,1,1,1,1,,0,,0.0,1,30429,30429,30429,30429,30429,,0,,0.0,30271,6499,6499,6499,6499,6499,,0,,0.0,6400
C2,1,100.0,163507,163507,163507,163507,163507,,0,,0.0,163328,92993,92993,92993,92993,92993,,0,,0.0,92928,115230,115230,115230,115230,115230,,0,,0.0,115200,98240,98240,98240,98240,98240,,0,,0.0,98048,148,148,148,148,148,,0,,0.0,147,56,56,56,56,56,,0,,0.0,55,885,885,885,885,885,,0,,0.0,881,4454,4454,4454,4454,4454,,0,,0.0,4407,-225,-225,,-225,-225,,0,,0.0,1,30,30,30,30,30,,0,,0.0,29,-167,-167,,-167,-167,,0,,0.0,1,222,222,222,222,222,,0,,0.0,219,768,768,768,768,768,,0,,0.0,761,154,154,154,154,154,,0,,0.0,152,473,473,473,473,473,,0,,0.0,467,6696,6696,6696,6696,6696,,0,,0.0,6656
C3,1,100.0,223540,223540,223540,223540,223540,,0,,0.0,223488,96614,96614,96614,96614,96614,,0,,0.0,96512,151633,151633,151633,151633,151633,,0,,0.0,151552,79276,79276,79276,79276,79276,,0,,0.0,79104,28,28,28,28,28,,0,,0.0,27,3342,3342,3342,3342,3342,,0,,0.0,3329,497,497,497,497,497,,0,,0.0,497,1736,1736,1736,1736,1736,,0,,0.0,1723,77,77,77,77,77,,0,,0.0,77,2799,2799,2799,2799,2799,,0,,0.0,2772,-259,-259,,-259,-259,,0,,0.0,1,96,96,96,96,96,,0,,0.0,95,1341,1341,1341,1341,1341,,0,,0.0,1334,-9,-9,,-9,-9,,0,,0.0,1,-1609,-1609,,-1609,-1609,,0,,0.0,1,6887,6887,6887,6887,6887,,0,,0.0,6656
C4,1,100.0,199813,199813,199813,199813,199813,,0,,0.0,199680,97648,97648,97648,97648,97648,,0,,0.0,97536,134104,134104,134104,134104,134104,,0,,0.0,133888,137105,137105,137105,137105,137105,,0,,0.0,136960,146,146,146,146,146,,0,,0.0,145,44,44,44,44,44,,0,,0.0,44,832,832,832,832,832,,0,,0.0,829,5359,5359,5359,5359,5359,,0,,0.0,5357,38,38,38,38,38,,0,,0.0,37,-151,-151,,-151,-151,,0,,0.0,1,-41,-41,,-41,-41,,0,,0.0,1,1012,1012,1012,1012,1012,,0,,0.0,1007,388,388,388,388,388,,0,,0.0,384,84,84,84,84,84,,0,,0.0,84,67039,67039,67039,67039,67039,,0,,0.0,66881,7086,7086,7086,7086,7086,,0,,0.0,6912
C5,1,100.0,193341,193341,193341,193341,193341,,0,,0.0,193280,94471,94471,94471,94471,94471,,0,,0.0,94464,134124,134124,134124,134124,134124,,0,,0.0,133888,59379,59379,59379,59379,59379,,0,,0.0,59136,38,38,38,38,38,,0,,0.0,37,2112,2112,2112,2112,2112,,0,,0.0,2094,273,273,273,273,273,,0,,0.0,270,1363,1363,1363,1363,1363,,0,,0.0,1350,387,387,387,387,387,,0,,0.0,384,3636,3636,3636,3636,3636,,0,,0.0,3626,-38,-38,,-38,-38,,0,,0.0,1,-78,-78,,-78,-78,,0,,0.0,1,992,992,992,992,992,,0,,0.0,983,84,84,84,84,84,,0,,0.0,84,-442,-442,,-442,-442,,0,,0.0,1,7301,7301,7301,7301,7301,,0,,0.0,7168
C6,1,100.0,132472,132472,132472,132472,132472,,0,,0.0,132352,87646,87646,87646,87646,87646,,0,,0.0,87552,99054,99054,99054,99054,99054,,0,,0.0,98816,41427,41427,41427,41427,41427,,0,,0.0,41216,49,49,49,49,49,,0,,0.0,48,1298,1298,1298,1298,1298,,0,,0.0,1286,558,558,558,558,558,,0,,0.0,554,709,709,709,709,709,,0,,0.0,707,45,45,45,45,45,,0,,0.0,44,239,239,239,239,239,,0,,0.0,239,1282,1282,1282,1282,1282,,0,,0.0,1270,-29,-29,,-29,-29,,0,,0.0,1,835,835,835,835,835,,0,,0.0,829,57,57,57,57,57,,0,,0.0,57,227,227,227,227,227,,0,,0.0,225,7501,7501,7501,7501,7501,,0,,0.0,7424
C7,1,100.0,201202,201202,201202,201202,201202,,0,,0.0,200960,95922,95922,95922,95922,95922,,0,,0.0,95744,137466,137466,137466,137466,137466,,0,,0.0,137216,76710,76710,76710,76710,76710,,0,,0.0,76544,76,76,76,76,76,,0,,0.0,76,2103,2103,2103,2103,2103,,0,,0.0,2094,806,806,806,806,806,,0,,0.0,799,392,392,392,392,392,,0,,0.0,389,-137,-137,,-137,-137,,0,,0.0,1,3355,3355,3355,3355,3355,,0,,0.0,3329,12,12,12,12,12,,0,,0.0,11,65,65,65,65,65,,0,,0.0,64,1434,1434,1434,1434,1434,,0,,0.0,1418,33,33,33,33,33,,0,,0.0,33,-811,-811,,-811,-811,,0,,0.0,1,7689,7689,7689,7689,7689,,0,,0.0,7680
C8,1,100.0,192089,192089,192089,192089,192089,,0,,0.0,192000,99878,99878,99878,99878,99878,,0,,0.0,99840,126041,126041,126041,126041,126041,,0,,0.0,125952,111078,111078,111078,111078,111078,,0,,0.0,110848,86,86,86,86,86,,0,,0.0,86,-33,-33,,-33,-33,,0,,0.0,1,838,838,838,838,838,,0,,0.0,829,1646,1646,1646,1646,1646,,0,,0.0,1641,-166,-166,,-166,-166,,0,,0.0,1,371,371,371,371,371,,0,,0.0,366,42,42,42,42,42,,0,,0.0,41,442,442,442,442,442,,0,,0.0,440,419,419,419,419,419,,0,,0.0,414,85,85,85,85,85,,0,,0.0,85,15687,15687,15687,15687,15687,,0,,0.0,15667,7901,7901,7901,7901,7901,,0,,0.0,7680
C9,1,100.0,177265,177265,177265,177265,177265,,0,,0.0,177152,95248,95248,95248,95248,95248,,0,,0.0,95232,121968,121968,121968,121968,121968,,0,,0.0,121856,110743,110743,110743,110743,110743,,0,,0.0,110592,85,85,85,85,85,,0,,0.0,84,13,13,13,13,13,,0,,0.0,12,653,653,653,653,653,,0,,0.0,649,745,745,745,745,745,,0,,0.0,743,352,352,352,352,352,,0,,0.0,349,213,213,213,213,213,,0,,0.0,211,74,74,74,74,74,,0,,0.0,72,122,122,122,122,122,,0,,0.0,121,810,810,810,810,810,,0,,0.0,809,2,2,2,2,2,,0,,0.0,2,24195,24195,24195,24195,24195,,0,,0.0,24009,8145,8145,8144,8145,8145,,0,,0.0,7936
C10,1,100.0,202927,202927,202927,202927,202927,,0,,0.0,202752,100933,100933,100933,100933,100933,,0,,0.0,100864,131761,131761,131761,131761,131761,,0,,0.0,131584,147985,147985,147985,147985,147985,,0,,0.0,147968,94,94,94,94,94,,0,,0.0,93,32,32,32,32,32,,0,,0.0,31,673,673,673,673,673,,0,,0.0,666,240,240,240,240,240,,0,,0.0,239,71,71,71,71,71,,0,,0.0,71,1,1,1,1,1,,0,,0.0,1,157,157,157,157,157,,0,,0.0,156,565,565,565,565,565,,0,,0.0,561,520,520,520,520,520,,0,,0.0,515,156,156,156,156,156,,0,,0.0,154,51476,51476,51476,51476,51476,,0,,0.0,51142,8341,8341,8341,8341,8341,,0,,0.0,8192
C11,1,100.0,198865,198865,198865,198865,198865,,0,,0.0,198656,100640,100640,100640,100640,100640,,0,,0.0,100608,129499,129499,129499,129499,129499,,0,,0.0,129280,147117,147117,147117,147117,147117,,0,,0.0,146944,188,188,188,188,188,,0,,0.0,185,52,52,52,52,52,,0,,0.0,51,1541,1541,1541,1541,1541,,0,,0.0,1525,4227,4227,4227,4227,4227,,0,,0.0,4197,-60,-60,,-60,-60,,0,,0.0,1,494,494,494,494,494,,0,,0.0,491,-227,-227,,-227,-227,,0,,0.0,1,262,262,262,262,262,,0,,0.0,260,532,532,532,532,532,,0,,0.0,528,96,96,96,96,96,,0,,0.0,95,5589,5589,5589,5589,5589,,0,,0.0,5556,8535,8535,8535,8535,8535,,0,,0.0,8448
C12,1,100.0,163491,163491,163491,163491,163491,,0,,0.0,163328,92389,92389,92389,92389,92389,,0,,0.0,92160,115972,115972,115972,115972,115972,,0,,0.0,115968,91526,91526,91526,91526,91526,,0,,0.0,91392,149,149,149,149,149,,0,,0.0,148,1370,1370,1370,1370,1370,,0,,0.0,1367,3473,3473,3473,3473,3473,,0,,0.0,3453,5557,5557,5557,5557,5557,,0,,0.0,5556,-22,-22,,-22,-22,,0,,0.0,1,225,225,225,225,225,,0,,0.0,225,464,464,464,464,464,,0,,0.0,462,182,182,182,182,182,,0,,0.0,180,643,643,643,643,643,,0,,0.0,642,-25,-25,,-25,-25,,0,,0.0,1,1844,1844,1844,1844,1844,,0,,0.0,1831,8739,8739,8739,8739,8739,,0,,0.0,8704
D1,1,100.0,171783,171783,171783,171783,171783,,0,,0.0,171776,92546,92546,92546,92546,92546,,0,,0.0,92416,121648,121648,121648,121648,121648,,0,,0.0,121600,80158,80158,80158,80158,80158,,0,,0.0,80128,59,59,59,59,59,,0,,0.0,57,42,42,42,42,42,,0,,0.0,41,797,797,797,797,797,,0,,0.0,789,1494,1494,1494,1494,1494,,0,,0.0,1488,107,107,107,107,107,,0,,0.0,107,240,240,240,240,240,,0,,0.0,239,37,37,37,37,37,,0,,0.0,36,249,249,249,249,249,,0,,0.0,248,406,406,406,406,406,,0,,0.0,404,20,20,20,20,20,,0,,0.0,20,7329,7329,7329,7329,7329,,0,,0.0,7266,11116,11116,11115,11116,11116,,0,,0.0,11008
D2,1,100.0,204937,204937,204937,204937,204937,,0,,0.0,204800,101214,101214,101214,101214,101214,,0,,0.0,101120,132696,132696,132696,132696,132696,,0,,0.0,132608,117856,117856,117856,117856,117856,,0,,0.0,117760,207,207,207,207,207,,0,,0.0,206,104,104,104,104,104,,0,,0.0,103,1904,1904,1904,1904,1904,,0,,0.0,1900,4376,4376,4376,4376,4376,,0,,0.0,4354,-397,-397,,-397,-397,,0,,0.0,1,190,190,190,190,190,,0,,0.0,187,-98,-98,,-98,-98,,0,,0.0,1,24,24,24,24,24,,0,,0.0,24,1533,1533,1533,1533,1533,,0,,0.0,1525,68,68,68,68,68,,0,,0.0,66,6548,6548,6548,6548,6548,,0,,0.0,6511,10922,10922,10922,10922,10922,,0,,0.0,10752
D3,1,100.0,262143,262143,262143,262143,262143,,0,,0.0,261888,99637,99637,99637,99637,99637,,0,,0.0,99584,172424,172424,172424,172424,172424,,0,,0.0,172288,112376,112376,112376,112376,112376,,0,,0.0,112128,35,35,35,35,35,,0,,0.0,35,3943,3943,3943,3943,3943,,0,,0.0,3901,1067,1067,1067,1067,1067,,0,,0.0,1058,1524,1524,1524,1524,1524,,0,,0.0,1507,270,270,270,270,270,,0,,0.0,270,2328,2328,2328,2328,2328,,0,,0.0,2309,952,952,952,952,952,,0,,0.0,948,15,15,15,15,15,,0,,0.0,15,2255,2255,2255,2255,2255,,0,,0.0,2253,104,104,104,104,104,,0,,0.0,103,817,817,817,817,817,,0,,0.0,809,10727,10727,10727,10727,10727,,0,,0.0,10496
D4,1,100.0,110136,110136,110136,110136,110136,,0,,0.0,110080,84713,84713,84713,84713,84713,,0,,0.0,84480,85204,85204,85204,85204,85204,,0,,0.0,84992,26750,26750,26750,26750,26750,,0,,0.0,26624,35,35,35,35,35,,0,,0.0,35,1323,1323,1323,1323,1323,,0,,0.0,1318,722,722,722,722,722,,0,,0.0,716,1256,1256,1256,1256,1256,,0,,0.0,1255,228,228,228,228,228,,0,,0.0,228,191,191,191,191,191,,0,,0.0,189,14,14,14,14,14,,0,,0.0,13,132,132,132,132,132,,0,,0.0,131,611,611,611,611,611,,0,,0.0,604,21,21,21,21,21,,0,,0.0,21,-762,-762,,-762,-762,,0,,0.0,1,10511,10511,10511,10511,10511,,0,,0.0,10496
D5,1,100.0,165154,165154,165154,165154,165154,,0,,0.0,165120,91137,91137,91137,91137,91137,,0,,0.0,91136,118761,118761,118761,118761,118761,,0,,0.0,118528,69082,69082,69082,69082,69082,,0,,0.0,68864,78,78,78,78,78,,0,,0.0,78,45,45,45,45,45,,0,,0.0,44,508,508,508,508,508,,0,,0.0,503,880,880,880,880,880,,0,,0.0,870,106,106,106,106,106,,0,,0.0,106,350,350,350,350,350,,0,,0.0,349,-77,-77,,-77,-77,,0,,0.0,1,29,29,29,29,29,,0,,0.0,28,599,599,599,599,599,,0,,0.0,596,108,108,108,108,108,,0,,0.0,107,24893,24893,24893,24893,24893,,0,,0.0,24602,10318,10318,10318,10318,10318,,0,,0.0,10240
D6,1,100.0,191054,191054,191054,191054,191054,,0,,0.0,190976,93351,93351,93351,93351,93351,,0,,0.0,93184,134127,134127,134127,134127,134127,,0,,0.0,133888,88718,88718,88718,88718,88718,,0,,0.0,88576,113,113,113,113,113,,0,,0.0,112,35,35,35,35,35,,0,,0.0,35,865,865,865,865,865,,0,,0.0,860,1302,1302,1302,1302,1302,,0,,0.0,1286,-53,-53,,-53,-53,,0,,0.0,1,129,129,129,129,129,,0,,0.0,127,-2,-2,,-2,-2,,0,,0.0,1,489,489,489,489,489,,0,,0.0,485,474,474,474,474,474,,0,,0.0,473,6,6,6,6,6,,0,,0.0,5,141,141,141,141,141,,0,,0.0,140,10120,10120,10120,10120,10120,,0,,0.0,9984
D7,1,100.0,182091,182091,182091,182091,182091,,0,,0.0,182016,94157,94157,94156,94157,94157,,0,,0.0,93952,126741,126741,126741,126741,126741,,0,,0.0,126720,58547,58547,58547,58547,58547,,0,,0.0,58368,41,41,41,41,41,,0,,0.0,41,3658,3658,3658,3658,3658,,0,,0.0,3626,169,169,169,169,169,,0,,0.0,168,4526,4526,4526,4526,4526,,0,,0.0,4516,-349,-349,,-349,-349,,0,,0.0,1,3898,3898,3898,3898,3898,,0,,0.0,3854,206,206,206,206,206,,0,,0.0,204,-27,-27,,-27,-27,,0,,0.0,1,451,451,451,451,451,,0,,0.0,450,125,125,125,125,125,,0,,0.0,124,-382,-382,,-382,-382,,0,,0.0,1,9929,9929,9929,9929,9929,,0,,0.0,9728
D8,1,100.0,180050,180050,180050,180050,180050,,0,,0.0,179968,92699,92699,92699,92699,92699,,0,,0.0,92672,127291,127291,127291,127291,127291,,0,,0.0,127232,85561,85561,85561,85561,85561,,0,,0.0,85504,84,84,84,84,84,,0,,0.0,84,38,38,38,38,38,,0,,0.0,37,710,710,710,710,710,,0,,0.0,707,841,841,841,841,841,,0,,0.0,839,124,124,124,124,124,,0,,0.0,122,115,115,115,115,115,,0,,0.0,115,51,51,51,51,51,,0,,0.0,51,212,212,212,212,212,,0,,0.0,211,607,607,607,607,607,,0,,0.0,604,62,62,62,62,62,,0,,0.0,61,11103,11103,11103,11103,11103,,0,,0.0,11000,9738,9738,9738,9738,9738,,0,,0.0,9728
D9,1,100.0,204455,204455,204455,204455,204455,,0,,0.0,204288,97324,97324,97324,97324,97324,,0,,0.0,97280,137676,137676,137676,137676,137676,,0,,0.0,137472,77805,77805,77805,77805,77805,,0,,0.0,77568,29,29,29,29,29,,0,,0.0,29,1973,1973,1973,1973,1973,,0,,0.0,1970,450,450,450,450,450,,0,,0.0,445,5763,5763,5763,5763,5763,,0,,0.0,5693,-143,-143,,-143,-143,,0,,0.0,1,3160,3160,3160,3160,3160,,0,,0.0,3132,349,349,349,349,349,,0,,0.0,344,-198,-198,,-198,-198,,0,,0.0,1,354,354,354,354,354,,0,,0.0,353,48,48,48,48,48,,0,,0.0,48,-752,-752,,-752,-752,,0,,0.0,1,9539,9539,9539,9539,9539,,0,,0.0,9472
D10,1,100.0,182074,182074,182074,182074,182074,,0,,0.0,182016,91626,91626,91626,91626,91626,,0,,0.0,91392,130230,130230,130230,130230,130230,,0,,0.0,130048,47868,47868,47868,47868,47868,,0,,0.0,47616,36,36,36,36,36,,0,,0.0,36,2098,2098,2098,2098,2098,,0,,0.0,2094,301,301,301,301,301,,0,,0.0,298,476,476,476,476,476,,0,,0.0,473,33,33,33,33,33,,0,,0.0,33,2262,2262,2262,2262,2262,,0,,0.0,2253,26,26,26,26,26,,0,,0.0,26,45,45,45,45,45,,0,,0.0,45,592,592,592,592,592,,0,,0.0,589,20,20,20,20,20,,0,,0.0,20,0,0,0,0,0,,0,,0.0,1,9326,9326,9326,9326,9326,,0,,0.0,9216
D11,1,100.0,159628,159628,159627,159628,159628,,0,,0.0,159488,90677,90677,90677,90677,90677,,0,,0.0,90624,115370,115370,115370,115370,115370,,0,,0.0,115200,79749,79749,79749,79749,79749,,0,,0.0,79616,24,24,24,24,24,,0,,0.0,23,50,50,50,50,50,,0,,0.0,49,800,800,800,800,800,,0,,0.0,789,3962,3962,3962,3962,3962,,0,,0.0,3949,8,8,8,8,8,,0,,0.0,8,-54,-54,,-54,-54,,0,,0.0,1,52,52,52,52,52,,0,,0.0,51,571,571,571,571,571,,0,,0.0,568,365,365,365,365,365,,0,,0.0,362,110,110,110,110,110,,0,,0.0,109,52565,52565,52565,52565,52565,,0,,0.0,52405,9127,9127,9127,9127,9127,,0,,0.0,8960
D12,1,100.0,169301,169301,169301,169301,169301,,0,,0.0,169216,98569,98569,98569,98569,98569,,0,,0.0,98560,112564,112564,112564,112564,112564,,0,,0.0,112384,90311,90311,90311,90311,90311,,0,,0.0,90112,97,97,97,97,97,,0,,0.0,96,78,78,78,78,78,,0,,0.0,78,3375,3375,3375,3375,3375,,0,,0.0,3370,3880,3880,3880,3880,3880,,0,,0.0,3854,540,540,540,540,540,,0,,0.0,534,624,624,624,624,624,,0,,0.0,619,-656,-656,,-656,-656,,0,,0.0,1,33,33,33,33,33,,0,,0.0,32,342,342,342,342,342,,0,,0.0,340,24,24,24,24,24,,0,,0.0,23,8135,8135,8135,8135,8135,,0,,0.0,8109,8936,8936,8935,8936,8936,,0,,0.0,8704
E1,1,100.0,177273,177273,177273,177273,177273,,0,,0.0,177152,92609,92609,92609,92609,92609,,0,,0.0,92416,125450,125450,125450,125450,125450,,0,,0.0,125440,49825,49825,49825,49825,49825,,0,,0.0,49664,28,28,28,28,28,,0,,0.0,27,1571,1571,1571,1571,1571,,0,,0.0,1563,-22,-22,,-22,-22,,0,,0.0,1,3372,3372,3372,3372,3372,,0,,0.0,3370,-203,-203,,-203,-203,,0,,0.0,1,3305,3305,3305,3305,3305,,0,,0.0,3289,191,191,191,191,191,,0,,0.0,189,-93,-93,,-93,-93,,0,,0.0,1,366,366,366,366,366,,0,,0.0,362,31,31,31,31,31,,0,,0.0,30,-162,-162,,-162,-162,,0,,0.0,1,11313,11313,11313,11313,11313,,0,,0.0,11264
