Experiment Name,141020 Index sort for fluidigm 96X96
Specimen Name,Specimen_001
Tube Name,INX_141020 Plate #1_001
Record Date,Oct 20, 2014 8:58:42 PM
$OP, 
GUID,27a106a9-eba3-4309-863a-5066a2c91b35 
Date Analyzed,10/28/2014 14:14

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,P5 #Events,P5 %Parent,P5 FSC-A Min,P5 FSC-A Max,P5 FSC-A Geo Mean,P5 FSC-A Mean,P5 FSC-A Median,P5 FSC-A SD,P5 FSC-A rSD,P5 FSC-A %CV,P5 FSC-A %rCV,P5 FSC-A Mode,P5 FSC-W Min,P5 FSC-W Max,P5 FSC-W Geo Mean,P5 FSC-W Mean,P5 FSC-W Median,P5 FSC-W SD,P5 FSC-W rSD,P5 FSC-W %CV,P5 FSC-W %rCV,P5 FSC-W Mode,P5 FSC-H Min,P5 FSC-H Max,P5 FSC-H Geo Mean,P5 FSC-H Mean,P5 FSC-H Median,P5 FSC-H SD,P5 FSC-H rSD,P5 FSC-H %CV,P5 FSC-H %rCV,P5 FSC-H Mode,P5 SSC-A Min,P5 SSC-A Max,P5 SSC-A Geo Mean,P5 SSC-A Mean,P5 SSC-A Median,P5 SSC-A SD,P5 SSC-A rSD,P5 SSC-A %CV,P5 SSC-A %rCV,P5 SSC-A Mode,P5 CD41 Alexa Fluor 488-A Min,P5 CD41 Alexa Fluor 488-A Max,P5 CD41 Alexa Fluor 488-A Geo Mean,P5 CD41 Alexa Fluor 488-A Mean,P5 CD41 Alexa Fluor 488-A Median,P5 CD41 Alexa Fluor 488-A SD,P5 CD41 Alexa Fluor 488-A rSD,P5 CD41 Alexa Fluor 488-A %CV,P5 CD41 Alexa Fluor 488-A %rCV,P5 CD41 Alexa Fluor 488-A Mode,P5 CD55 PE-A Min,P5 CD55 PE-A Max,P5 CD55 PE-A Geo Mean,P5 CD55 PE-A Mean,P5 CD55 PE-A Median,P5 CD55 PE-A SD,P5 CD55 PE-A rSD,P5 CD55 PE-A %CV,P5 CD55 PE-A %rCV,P5 CD55 PE-A Mode,P5 CD45-2 PE-Texas Red-A Min,P5 CD45-2 PE-Texas Red-A Max,P5 CD45-2 PE-Texas Red-A Geo Mean,P5 CD45-2 PE-Texas Red-A Mean,P5 CD45-2 PE-Texas Red-A Median,P5 CD45-2 PE-Texas Red-A SD,P5 CD45-2 PE-Texas Red-A rSD,P5 CD45-2 PE-Texas Red-A %CV,P5 CD45-2 PE-Texas Red-A %rCV,P5 CD45-2 PE-Texas Red-A Mode,P5 Lineage PE-Cy5-A Min,P5 Lineage PE-Cy5-A Max,P5 Lineage PE-Cy5-A Geo Mean,P5 Lineage PE-Cy5-A Mean,P5 Lineage PE-Cy5-A Median,P5 Lineage PE-Cy5-A SD,P5 Lineage PE-Cy5-A rSD,P5 Lineage PE-Cy5-A %CV,P5 Lineage PE-Cy5-A %rCV,P5 Lineage PE-Cy5-A Mode,P5 PI PerCP-Cy5-5-A Min,P5 PI PerCP-Cy5-5-A Max,P5 PI PerCP-Cy5-5-A Geo Mean,P5 PI PerCP-Cy5-5-A Mean,P5 PI PerCP-Cy5-5-A Median,P5 PI PerCP-Cy5-5-A SD,P5 PI PerCP-Cy5-5-A rSD,P5 PI PerCP-Cy5-5-A %CV,P5 PI PerCP-Cy5-5-A %rCV,P5 PI PerCP-Cy5-5-A Mode,P5 CD105 PE-Cy7-A Min,P5 CD105 PE-Cy7-A Max,P5 CD105 PE-Cy7-A Geo Mean,P5 CD105 PE-Cy7-A Mean,P5 CD105 PE-Cy7-A Median,P5 CD105 PE-Cy7-A SD,P5 CD105 PE-Cy7-A rSD,P5 CD105 PE-Cy7-A %CV,P5 CD105 PE-Cy7-A %rCV,P5 CD105 PE-Cy7-A Mode,P5 CD150 APC-A Min,P5 CD150 APC-A Max,P5 CD150 APC-A Geo Mean,P5 CD150 APC-A Mean,P5 CD150 APC-A Median,P5 CD150 APC-A SD,P5 CD150 APC-A rSD,P5 CD150 APC-A %CV,P5 CD150 APC-A %rCV,P5 CD150 APC-A Mode,P5 FcgR Alexa Fluor 700-A Min,P5 FcgR Alexa Fluor 700-A Max,P5 FcgR Alexa Fluor 700-A Geo Mean,P5 FcgR Alexa Fluor 700-A Mean,P5 FcgR Alexa Fluor 700-A Median,P5 FcgR Alexa Fluor 700-A SD,P5 FcgR Alexa Fluor 700-A rSD,P5 FcgR Alexa Fluor 700-A %CV,P5 FcgR Alexa Fluor 700-A %rCV,P5 FcgR Alexa Fluor 700-A Mode,P5 cKit APC-Cy7-A Min,P5 cKit APC-Cy7-A Max,P5 cKit APC-Cy7-A Geo Mean,P5 cKit APC-Cy7-A Mean,P5 cKit APC-Cy7-A Median,P5 cKit APC-Cy7-A SD,P5 cKit APC-Cy7-A rSD,P5 cKit APC-Cy7-A %CV,P5 cKit APC-Cy7-A %rCV,P5 cKit APC-Cy7-A Mode,P5 Sca1 DAPI-A Min,P5 Sca1 DAPI-A Max,P5 Sca1 DAPI-A Geo Mean,P5 Sca1 DAPI-A Mean,P5 Sca1 DAPI-A Median,P5 Sca1 DAPI-A SD,P5 Sca1 DAPI-A rSD,P5 Sca1 DAPI-A %CV,P5 Sca1 DAPI-A %rCV,P5 Sca1 DAPI-A Mode,P5 CD115 BV605 Qdot 605-A Min,P5 CD115 BV605 Qdot 605-A Max,P5 CD115 BV605 Qdot 605-A Geo Mean,P5 CD115 BV605 Qdot 605-A Mean,P5 CD115 BV605 Qdot 605-A Median,P5 CD115 BV605 Qdot 605-A SD,P5 CD115 BV605 Qdot 605-A rSD,P5 CD115 BV605 Qdot 605-A %CV,P5 CD115 BV605 Qdot 605-A %rCV,P5 CD115 BV605 Qdot 605-A Mode,P5 Time Min,P5 Time Max,P5 Time Geo Mean,P5 Time Mean,P5 Time Median,P5 Time SD,P5 Time rSD,P5 Time %CV,P5 Time %rCV,P5 Time Mode
A11,1,100.0,193612,193612,193612,193612,193612,,0,,0.0,193536,98202,98202,98202,98202,98202,,0,,0.0,98048,129209,129209,129209,129209,129209,,0,,0.0,129024,126520,126520,126520,126520,126520,,0,,0.0,126464,139,139,139,139,139,,0,,0.0,138,33,33,33,33,33,,0,,0.0,32,1383,1383,1383,1383,1383,,0,,0.0,1367,5505,5505,5505,5505,5505,,0,,0.0,5489,-54,-54,,-54,-54,,0,,0.0,1,53,53,53,53,53,,0,,0.0,53,-90,-90,,-90,-90,,0,,0.0,1,238,238,238,238,238,,0,,0.0,236,552,552,552,552,552,,0,,0.0,548,84,84,84,84,84,,0,,0.0,84,5693,5693,5693,5693,5693,,0,,0.0,5624,6140,6140,6140,6140,6140,,0,,0.0,5888
A12,1,100.0,232311,232311,232311,232311,232311,,0,,0.0,232192,97033,97033,97033,97033,97033,,0,,0.0,97024,156902,156902,156902,156902,156902,,0,,0.0,156672,123716,123716,123716,123716,123716,,0,,0.0,123648,74,74,74,74,74,,0,,0.0,72,-48,-48,,-48,-48,,0,,0.0,1,770,770,770,770,770,,0,,0.0,761,4083,4083,4083,4083,4083,,0,,0.0,4046,-54,-54,,-54,-54,,0,,0.0,1,-69,-69,,-69,-69,,0,,0.0,1,-179,-179,,-179,-179,,0,,0.0,1,767,767,767,767,767,,0,,0.0,761,430,430,430,430,430,,0,,0.0,429,99,99,99,99,99,,0,,0.0,97,46224,46224,46224,46224,46224,,0,,0.0,45826,6337,6337,6337,6337,6337,,0,,0.0,6144
B1,1,100.0,179483,179483,179483,179483,179483,,0,,0.0,179456,94256,94256,94256,94256,94256,,0,,0.0,94208,124794,124794,124794,124794,124794,,0,,0.0,124672,74230,74230,74230,74230,74230,,0,,0.0,73984,62,62,62,62,62,,0,,0.0,61,3733,3733,3733,3733,3733,,0,,0.0,3715,1183,1183,1183,1183,1183,,0,,0.0,1181,1721,1721,1721,1721,1721,,0,,0.0,1702,217,217,217,217,217,,0,,0.0,214,2149,2149,2149,2149,2149,,0,,0.0,2146,679,679,679,679,679,,0,,0.0,674,103,103,103,103,103,,0,,0.0,103,1738,1738,1738,1738,1738,,0,,0.0,1723,171,171,171,171,171,,0,,0.0,170,-60,-60,,-60,-60,,0,,0.0,1,8762,8762,8762,8762,8762,,0,,0.0,8704
B2,1,100.0,155594,155594,155594,155594,155594,,0,,0.0,155392,94610,94610,94610,94610,94610,,0,,0.0,94464,107779,107779,107779,107779,107779,,0,,0.0,107776,120207,120207,120207,120207,120207,,0,,0.0,120064,41,41,41,41,41,,0,,0.0,40,-17,-17,,-17,-17,,0,,0.0,1,709,709,709,709,709,,0,,0.0,707,3090,3090,3090,3090,3090,,0,,0.0,3057,-270,-270,,-270,-270,,0,,0.0,1,314,314,314,314,314,,0,,0.0,312,-72,-72,,-72,-72,,0,,0.0,1,608,608,608,608,608,,0,,0.0,604,686,686,686,686,686,,0,,0.0,682,105,105,105,105,105,,0,,0.0,104,53147,53147,53147,53147,53147,,0,,0.0,53048,8566,8566,8566,8566,8566,,0,,0.0,8448
B3,1,100.0,157049,157049,157049,157049,157049,,0,,0.0,156928,94799,94799,94799,94799,94799,,0,,0.0,94720,108570,108570,108570,108570,108570,,0,,0.0,108544,143291,143291,143291,143291,143291,,0,,0.0,143104,83,83,83,83,83,,0,,0.0,82,21,21,21,21,21,,0,,0.0,20,1277,1277,1277,1277,1277,,0,,0.0,1270,7286,7286,7286,7286,7286,,0,,0.0,7266,51,51,51,51,51,,0,,0.0,51,195,195,195,195,195,,0,,0.0,192,-223,-223,,-223,-223,,0,,0.0,1,318,318,318,318,318,,0,,0.0,316,335,335,335,335,335,,0,,0.0,332,157,157,157,157,157,,0,,0.0,156,1314,1314,1314,1314,1314,,0,,0.0,1302,8349,8349,8349,8349,8349,,0,,0.0,8192
B4,1,100.0,148924,148924,148924,148924,148924,,0,,0.0,148736,92339,92339,92339,92339,92339,,0,,0.0,92160,105696,105696,105696,105696,105696,,0,,0.0,105472,60292,60292,60292,60292,60292,,0,,0.0,60160,109,109,109,109,109,,0,,0.0,108,1956,1956,1956,1956,1956,,0,,0.0,1947,76,76,76,76,76,,0,,0.0,76,2422,2422,2422,2422,2422,,0,,0.0,2395,333,333,333,333,333,,0,,0.0,328,3350,3350,3350,3350,3350,,0,,0.0,3329,342,342,342,342,342,,0,,0.0,340,-95,-95,,-95,-95,,0,,0.0,1,939,939,939,939,939,,0,,0.0,936,-10,-10,,-10,-10,,0,,0.0,1,-167,-167,,-167,-167,,0,,0.0,1,8150,8150,8150,8150,8150,,0,,0.0,7936
B5,1,100.0,178858,178858,178858,178858,178858,,0,,0.0,178688,93405,93405,93405,93405,93405,,0,,0.0,93184,125493,125493,125493,125493,125493,,0,,0.0,125440,79103,79103,79103,79103,79103,,0,,0.0,78848,28,28,28,28,28,,0,,0.0,28,2394,2394,2394,2394,2394,,0,,0.0,2366,261,261,261,261,261,,0,,0.0,257,4677,4677,4677,4677,4677,,0,,0.0,4627,-183,-183,,-183,-183,,0,,0.0,1,3704,3704,3704,3704,3704,,0,,0.0,3670,-135,-135,,-135,-135,,0,,0.0,1,-1,-1,,-1,-1,,0,,0.0,1,649,649,649,649,649,,0,,0.0,642,41,41,41,41,41,,0,,0.0,41,14,14,14,14,14,,0,,0.0,13,7957,7957,7957,7957,7957,,0,,0.0,7936
B6,1,100.0,210143,210143,210143,210143,210143,,0,,0.0,209920,97393,97393,97393,97393,97393,,0,,0.0,97280,141406,141406,141406,141406,141406,,0,,0.0,141312,110937,110937,110937,110937,110937,,0,,0.0,110848,48,48,48,48,48,,0,,0.0,48,-19,-19,,-19,-19,,0,,0.0,1,573,573,573,573,573,,0,,0.0,568,1566,1566,1566,1566,1566,,0,,0.0,1563,262,262,262,262,262,,0,,0.0,260,2,2,2,2,2,,0,,0.0,2,30,30,30,30,30,,0,,0.0,29,-2,-2,,-2,-2,,0,,0.0,1,455,455,455,455,455,,0,,0.0,450,99,99,99,99,99,,0,,0.0,98,46276,46276,46276,46276,46276,,0,,0.0,45826,7766,7766,7766,7766,7766,,0,,0.0,7680
B7,1,100.0,174729,174729,174729,174729,174729,,0,,0.0,174592,92259,92259,92259,92259,92259,,0,,0.0,92160,124118,124118,124118,124118,124118,,0,,0.0,123904,53943,53943,53943,53943,53943,,0,,0.0,53760,63,63,63,63,63,,0,,0.0,62,1461,1461,1461,1461,1461,,0,,0.0,1453,180,180,180,180,180,,0,,0.0,178,1725,1725,1725,1725,1725,,0,,0.0,1723,-327,-327,,-327,-327,,0,,0.0,1,2403,2403,2403,2403,2403,,0,,0.0,2395,-12,-12,,-12,-12,,0,,0.0,1,-42,-42,,-42,-42,,0,,0.0,1,1157,1157,1157,1157,1157,,0,,0.0,1152,36,36,36,36,36,,0,,0.0,36,1458,1458,1458,1458,1458,,0,,0.0,1453,7569,7569,7569,7569,7569,,0,,0.0,7424
B8,1,100.0,140642,140642,140642,140642,140642,,0,,0.0,140544,87799,87799,87799,87799,87799,,0,,0.0,87552,104979,104979,104979,104979,104979,,0,,0.0,104960,47752,47752,47752,47752,47752,,0,,0.0,47616,2,2,2,2,2,,0,,0.0,2,2065,2065,2065,2065,2065,,0,,0.0,2044,1193,1193,1193,1193,1193,,0,,0.0,1181,4180,4180,4180,4180,4180,,0,,0.0,4146,-433,-433,,-433,-433,,0,,0.0,1,1214,1214,1214,1214,1214,,0,,0.0,1210,140,140,140,140,140,,0,,0.0,140,188,188,188,188,188,,0,,0.0,185,1088,1088,1088,1088,1088,,0,,0.0,1084,132,132,132,132,132,,0,,0.0,131,523,523,523,523,523,,0,,0.0,521,7326,7326,7326,7326,7326,,0,,0.0,7168
