Chip Run Info,C:\Users\eva\Documents\Fluidigm\Result\DB\Amol\Amol progenitor 96.96 index sort\141028EES Amol index plate2\ChipRun.bml,1361995093,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2014-10-28 12:41:43,00:30:58,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S11-A17, P2 A11,Unknown,1,Nfil3,Test,12.3336148755314,0,Fail,0.0203228454321514,999,81.3801181674797,0,
S11-A18, P2 A11,Unknown,1,Cbfa2t3,Test,12.7780712238914,0,Pass,0.0203228454321514,86.6004321134571,75.3208549504878,0.63650696512754,
S11-A19, P2 A11,Unknown,1,Cebpe,Test,23.3601954465036,0,Fail,0.0203228454321514,999,80.0852848708227,0,
S11-A20, P2 A11,Unknown,1,IKZF2,Test,26.7544056833714,0,Fail,0.0203228454321514,999,999,0,
S11-A21, P2 A11,Unknown,1,Mllt3,Test,15.7628275310311,1,Pass,0.0203228454321514,82.602476410747,999,1,
S11-A22, P2 A11,Unknown,1,Rbl2,Test,14.6279626856315,1,Pass,0.0203228454321514,80.6739783585867,999,1,
S11-A23, P2 A11,Unknown,1,trib3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A24, P2 A11,Unknown,1,Gfi1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A25, P2 A11,Unknown,1,Ccnd2,Test,15.2100039369516,1,Pass,0.0203228454321514,84.8412219413032,999,1,
S11-A26, P2 A11,Unknown,1,Csf2rb,Test,14.4313636330567,0,Fail,0.0203228454321514,999,77.8384494353472,0,
S11-A27, P2 A11,Unknown,1,Fos,Test,13.6831315386976,1,Pass,0.0203228454321514,82.9610591029262,999,1,
S11-A28, P2 A11,Unknown,1,Jun,Test,17.5283800324513,1,Pass,0.0203228454321514,84.919982923558,999,1,
S11-A29, P2 A11,Unknown,1,Rb1,Test,15.1167328611311,1,Pass,0.0203228454321514,80.8357657596678,999,1,
S11-A30, P2 A11,Unknown,1,cbx6,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A31, P2 A11,Unknown,1,Csf1r,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A32, P2 A11,Unknown,1,Itga2b,Test,17.477698835062,1,Pass,0.0203228454321514,82.0026814254169,999,1,
S11-A33, P2 A11,Unknown,1,ndn,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A34, P2 A11,Unknown,1,Runx1,Test,12.8739976213507,0,Pass,0.0203228454321514,84.1765300179997,74.9501775554981,0.654446179722738,
S11-A35, P2 A11,Unknown,1,zbtb20,Test,22.0403025638539,1,Pass,0.0203228454321514,77.0856972016129,999,1,
S11-A36, P2 A11,Unknown,1,Hhex ,Test,13.8093652189525,1,Pass,0.0203228454321514,83.2500113574631,999,1,
S11-A37, P2 A11,Unknown,1,Ccnd3,Test,14.8802597308357,0,Pass,0.0203228454321514,84.7190812075374,78.3397509572553,0.710781292662659,
S11-A38, P2 A11,Unknown,1,Dnmt3a,Test,17.0687871377535,1,Pass,0.0203228454321514,81.3643645319787,999,1,
S11-A39, P2 A11,Unknown,1,Gapdh,Test,11.8963756976086,1,Pass,0.0203228454321514,83.5511283574885,999,1,
S11-A40, P2 A11,Unknown,1,Kit,Test,12.2095795591791,1,Pass,0.0203228454321514,80.3274516652807,999,1,
S11-A41, P2 A11,Unknown,1,Sfpi,Test,17.8924449625794,0,Fail,0.0203228454321514,999,75.9344650736868,0,
S11-A42, P2 A11,Unknown,1,Cbx7,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A43, P2 A11,Unknown,1,Epor,Test,14.1496678834775,1,Pass,0.0203228454321514,82.8166726751417,999,1,
S11-A44, P2 A11,Unknown,1,Ldb1,Test,13.2874035581157,1,Pass,0.0203228454321514,83.0148369534871,999,1,
S11-A45, P2 A11,Unknown,1,Nfat5,Test,16.1516717164426,1,Pass,0.0203228454321514,81.5612339096578,999,1,
S11-A46, P2 A11,Unknown,1,Tcf15,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A47, P2 A11,Unknown,1,Zfp37,Test,24.4410464543266,0,Fail,0.0203228454321514,999,76.0995526974356,0,
S11-A48, P2 A11,Unknown,1,Klf1,Test,16.1864205157271,1,Pass,0.0203228454321514,84.5919745649648,999,1,
S11-A54, P2 A11,Unknown,1,Ccne1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A53, P2 A11,Unknown,1,Slamf1,Test,16.6559302194587,1,Pass,0.0203228454321514,79.872725818172,999,1,
S11-A52, P2 A11,Unknown,1,Lmo2,Test,11.0590910561121,1,Pass,0.0203228454321514,81.3775854599395,999,1,
S11-A51, P2 A11,Unknown,1,Gata1,Test,14.6243661588331,1,Pass,0.0203228454321514,82.0413341152413,999,1,
S11-A50, P2 A11,Unknown,1,Dntt,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A49, P2 A11,Unknown,1,Cd34,Test,25.5138188981881,0,Fail,0.0203228454321514,999,75.7414306890913,0,
S11-A60, P2 A11,Unknown,1,Nfe2,Test,13.7372153034932,1,Pass,0.0203228454321514,83.9592655030947,999,1,
S11-A59, P2 A11,Unknown,1,Zfp612,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A58, P2 A11,Unknown,1,Tcf3,Test,12.758836125622,1,Pass,0.0203228454321514,84.9848895897717,999,1,
S11-A57, P2 A11,Unknown,1,Nkx2-3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A56, P2 A11,Unknown,1,Ly6a,Test,24.31334595819,0,Fail,0.0203228454321514,999,76.0998348149757,0,
S11-A55, P2 A11,Unknown,1,Etv6,Test,12.4522609808575,1,Pass,0.0203228454321514,80.9867530583394,999,1,
S11-A66, P2 A11,Unknown,1,CDK2,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A65, P2 A11,Unknown,1,Tal1,Test,15.7847950693952,1,Pass,0.0203228454321514,84.3055686104115,999,1,
S11-A64, P2 A11,Unknown,1,Meis1,Test,11.4521474518841,1,Pass,0.0203228454321514,78.7398502382681,999,1,
S11-A63, P2 A11,Unknown,1,Gata2,Test,13.3204863424366,1,Pass,0.0203228454321514,84.5889986797967,999,1,
S11-A62, P2 A11,Unknown,1,Ebf1,Test,16.2396816226551,0,Fail,0.0203228454321514,999,77.3261754297585,0,
S11-A61, P2 A11,Unknown,1,Cd48,Test,20.1674549161069,1,Pass,0.0203228454321514,80.821554853748,999,1,
S11-A72, P2 A11,Unknown,1,Pbx1,Test,13.7705166179668,1,Pass,0.0203228454321514,82.3100601762428,999,1,
S11-A71, P2 A11,Unknown,1,Zfpm1,Test,12.7073657721092,1,Pass,0.0203228454321514,83.8444359055224,999,1,
S11-A70, P2 A11,Unknown,1,Tcf7,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A69, P2 A11,Unknown,1,Notch1,Test,15.7009726303838,0,Fail,0.0203228454321514,999,75.4796969025966,0,
S11-A68, P2 A11,Unknown,1,Lyl1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A67, P2 A11,Unknown,1,Ezh1,Test,19.0993261079945,0,Fail,0.0203228454321514,999,77.5287190773609,0,
S11-A78, P2 A11,Unknown,1,CDK4,Test,13.5301832709198,1,Pass,0.0203228454321514,82.2888836615137,999,1,
S11-A77, P2 A11,Unknown,1,Tcfe2a,Test,12.1158808257097,1,Pass,0.0203228454321514,83.8268016700794,999,1,
S11-A76, P2 A11,Unknown,1,Mpl,Test,15.5370652760696,0,Fail,0.0203228454321514,999,78.2266827491341,0,
S11-A75, P2 A11,Unknown,1,Gfi1b,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A74, P2 A11,Unknown,1,Egr1,Test,15.267902345284,1,Pass,0.0203228454321514,81.7118073445546,999,1,
S11-A73, P2 A11,Unknown,1,Cdkn1a,Test,24.5160240391295,0,Fail,0.0203228454321514,999,76.0628505004383,0,
S11-A84, P2 A11,Unknown,1,pbx3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A83, P2 A11,Unknown,1,Cebpb,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A82, P2 A11,Unknown,1,TEK,Test,13.8537993946642,1,Pass,0.0203228454321514,78.5697558092005,999,1,
S11-A81, P2 A11,Unknown,1,Prdm5,Test,15.2130654964018,1,Pass,0.0203228454321514,80.0576524845812,999,1,
S11-A80, P2 A11,Unknown,1,Mdm2,Test,14.467518116559,1,Pass,0.0203228454321514,79.2606203889659,999,1,
S11-A79, P2 A11,Unknown,1,GMNN,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A90, P2 A11,Unknown,1,CDK6,Test,11.3114257568595,1,Pass,0.0203228454321514,80.3582189032156,999,1,
S11-A89, P2 A11,Unknown,1,Trp53,Test,13.9219882210091,1,Pass,0.0203228454321514,83.096577579103,999,1,
S11-A88, P2 A11,Unknown,1,Myb,Test,10.9301741290434,1,Pass,0.0203228454321514,81.8636762675626,999,1,
S11-A87, P2 A11,Unknown,1,Hlf,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A86, P2 A11,Unknown,1,Ezh2,Test,13.7602259165961,1,Pass,0.0203228454321514,76.7308503143484,999,1,
S11-A85, P2 A11,Unknown,1,Cdkn1b,Test,15.4289695975355,1,Pass,0.0203228454321514,82.2477656261823,999,1,
S11-A96, P2 A11,Unknown,1,Runx1t1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A95, P2 A11,Unknown,1,Erg,Test,13.5411943405051,1,Pass,0.0203228454321514,85.2810515244983,999,1,
S11-A94, P2 A11,Unknown,1,Tgm2,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A93, P2 A11,Unknown,1,Prmt2,Test,999,0,Fail,0.0203228454321514,999,999,0,
S11-A92, P2 A11,Unknown,1,mettl7a1,Test,14.9485285891429,1,Pass,0.0203228454321514,84.0428601508995,999,1,
S11-A91, P2 A11,Unknown,1,Hk3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A01, P2 H4,Unknown,1,Actb,Test,7.8241254401412,1,Pass,0.0203228454321514,83.1356432954324,999,1,
S88-A02, P2 H4,Unknown,1,Cdkn2d,Test,22.4931852129713,0,Fail,0.0203228454321514,999,80.0071419070405,0,
S88-A03, P2 H4,Unknown,1,Fgd5,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A04, P2 H4,Unknown,1,Hoxb5,Test,24.2903520000201,0,Fail,0.0203228454321514,999,82.0147775866327,0,
S88-A05, P2 H4,Unknown,1,Myc,Test,10.3298880124825,1,Pass,0.0203228454321514,83.1933227186109,999,1,
S88-A06, P2 H4,Unknown,1,vwf,Test,19.3555223924773,0,Fail,0.0203228454321514,999,78.5695374680441,0,
S88-A07, P2 H4,Unknown,1,Cdt1,Test,15.3315145327386,1,Pass,0.0203228454321514,80.8123919957779,999,1,
S88-A08, P2 H4,Unknown,1,Ikzf1,Test,10.7999631323012,1,Pass,0.0203228454321514,82.3105916094221,999,1,
S88-A09, P2 H4,Unknown,1,Mitf,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A10, P2 H4,Unknown,1,Rbl1,Test,10.8005479755554,1,Pass,0.0203228454321514,79.8532088528459,999,1,
S88-A11, P2 H4,Unknown,1,Trib2,Test,12.7681000760964,1,Pass,0.0203228454321514,80.6003670467373,999,1,
S88-A12, P2 H4,Unknown,1,Fli1,Test,17.3838651339992,1,Pass,0.0203228454321514,85.1938969203624,999,1,
S88-A13, P2 H4,Unknown,1,Ccnd1,Test,23.6147015956861,0,Fail,0.0203228454321514,999,77.6146814194725,0,
S88-A14, P2 H4,Unknown,1,Cebpa,Test,16.9519572228432,1,Fail,0.0203228454321514,77.8879092410483,999,1,
S88-A15, P2 H4,Unknown,1,Flt3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A16, P2 H4,Unknown,1,Il7r,Test,19.4250827587222,0,Fail,0.0203228454321514,999,71.5434097581568,0,
S88-A17, P2 H4,Unknown,1,Nfil3,Test,12.2034851427725,0,Fail,0.0203228454321514,999,74.8677655406417,0,
S88-A18, P2 H4,Unknown,1,Cbfa2t3,Test,11.6909249834493,1,Pass,0.0203228454321514,86.9547548514113,999,1,
S88-A19, P2 H4,Unknown,1,Cebpe,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A20, P2 H4,Unknown,1,IKZF2,Test,26.1934426843598,0,Fail,0.0203228454321514,999,999,0,
S88-A21, P2 H4,Unknown,1,Mllt3,Test,11.301095338161,1,Pass,0.0203228454321514,82.6812053451714,999,1,
S88-A22, P2 H4,Unknown,1,Rbl2,Test,11.9566669239755,1,Pass,0.0203228454321514,80.7823759588588,999,1,
S88-A23, P2 H4,Unknown,1,trib3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A24, P2 H4,Unknown,1,Gfi1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A25, P2 H4,Unknown,1,Ccnd2,Test,14.5778903037911,1,Pass,0.0203228454321514,84.901723498996,999,1,
S88-A26, P2 H4,Unknown,1,Csf2rb,Test,14.6288646322448,0,Fail,0.0203228454321514,999,78.0534170878062,0,
S88-A27, P2 H4,Unknown,1,Fos,Test,21.3162003641382,0,Fail,0.0203228454321514,999,80.2112019506016,0,
S88-A28, P2 H4,Unknown,1,Jun,Test,14.5169093400851,1,Pass,0.0203228454321514,84.9877979973647,999,1,
S88-A29, P2 H4,Unknown,1,Rb1,Test,11.9823531552276,1,Pass,0.0203228454321514,80.9712335428241,999,1,
S88-A30, P2 H4,Unknown,1,cbx6,Test,15.361846625231,1,Pass,0.0203228454321514,83.6059622804602,999,1,
S88-A31, P2 H4,Unknown,1,Csf1r,Test,25.7684295136136,0,Fail,0.0203228454321514,999,999,0,
S88-A32, P2 H4,Unknown,1,Itga2b,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A33, P2 H4,Unknown,1,ndn,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A34, P2 H4,Unknown,1,Runx1,Test,12.7009984230474,0,Pass,0.0203228454321514,84.2499915515756,74.8281163053695,0.744619193521287,
S88-A35, P2 H4,Unknown,1,zbtb20,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A36, P2 H4,Unknown,1,Hhex ,Test,13.5284416281281,1,Pass,0.0203228454321514,83.319793590388,999,1,
S88-A37, P2 H4,Unknown,1,Ccnd3,Test,14.4937573393886,0,Pass,0.0203228454321514,84.7920636691011,78.314443535825,0.792497530466477,
S88-A38, P2 H4,Unknown,1,Dnmt3a,Test,13.6285420132692,1,Pass,0.0203228454321514,81.8730362063346,999,1,
S88-A39, P2 H4,Unknown,1,Gapdh,Test,9.20342867642919,1,Pass,0.0203228454321514,83.8338699738615,999,1,
S88-A40, P2 H4,Unknown,1,Kit,Test,10.0799303308615,1,Pass,0.0203228454321514,80.4209171995339,999,1,
S88-A41, P2 H4,Unknown,1,Sfpi,Test,22.5467630980336,0,Fail,0.0203228454321514,999,75.2894702704836,0,
S88-A42, P2 H4,Unknown,1,Cbx7,Test,16.5774767103386,1,Pass,0.0203228454321514,81.5818444951113,999,1,
S88-A43, P2 H4,Unknown,1,Epor,Test,11.0913593263619,1,Pass,0.0203228454321514,82.8781717042583,999,1,
S88-A44, P2 H4,Unknown,1,Ldb1,Test,10.1689779682433,1,Pass,0.0203228454321514,83.0820640750093,999,1,
S88-A45, P2 H4,Unknown,1,Nfat5,Test,15.163023562197,1,Pass,0.0203228454321514,81.6200022852717,999,1,
S88-A46, P2 H4,Unknown,1,Tcf15,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A47, P2 H4,Unknown,1,Zfp37,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A48, P2 H4,Unknown,1,Klf1,Test,10.9816796461538,1,Pass,0.0203228454321514,84.7459524836389,999,1,
S88-A54, P2 H4,Unknown,1,Ccne1,Test,12.1941453850414,1,Pass,0.0203228454321514,83.1670088465541,999,1,
S88-A53, P2 H4,Unknown,1,Slamf1,Test,15.7817688937735,1,Pass,0.0203228454321514,79.9663240237248,999,1,
S88-A52, P2 H4,Unknown,1,Lmo2,Test,9.18673648197791,1,Pass,0.0203228454321514,81.4485182725036,999,1,
S88-A51, P2 H4,Unknown,1,Gata1,Test,11.1822465302846,1,Pass,0.0203228454321514,82.1307679565957,999,1,
S88-A50, P2 H4,Unknown,1,Dntt,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A49, P2 H4,Unknown,1,Cd34,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A60, P2 H4,Unknown,1,Nfe2,Test,14.4826372950408,1,Pass,0.0203228454321514,83.9777807667681,999,1,
S88-A59, P2 H4,Unknown,1,Zfp612,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A58, P2 H4,Unknown,1,Tcf3,Test,10.5553764919615,1,Pass,0.0203228454321514,85.0334519658162,999,1,
S88-A57, P2 H4,Unknown,1,Nkx2-3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A56, P2 H4,Unknown,1,Ly6a,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A55, P2 H4,Unknown,1,Etv6,Test,13.217118822824,1,Pass,0.0203228454321514,81.0045878359579,999,1,
S88-A66, P2 H4,Unknown,1,CDK2,Test,13.9686932109438,1,Pass,0.0203228454321514,82.6789591066464,999,1,
S88-A65, P2 H4,Unknown,1,Tal1,Test,13.2780613928487,1,Pass,0.0203228454321514,84.550717667735,999,1,
S88-A64, P2 H4,Unknown,1,Meis1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A63, P2 H4,Unknown,1,Gata2,Test,16.1767043833738,1,Pass,0.0203228454321514,84.2645000044517,77.1614636282537,0.870525396071685,
S88-A62, P2 H4,Unknown,1,Ebf1,Test,14.6244356612152,1,Pass,0.0203228454321514,81.9614362910132,999,1,
S88-A61, P2 H4,Unknown,1,Cd48,Test,21.8229555510475,0,Fail,0.0203228454321514,999,999,0,
S88-A72, P2 H4,Unknown,1,Pbx1,Test,15.7926148528049,1,Pass,0.0203228454321514,82.2822465886372,999,1,
S88-A71, P2 H4,Unknown,1,Zfpm1,Test,10.5352065413503,1,Pass,0.0203228454321514,83.8934184186279,999,1,
S88-A70, P2 H4,Unknown,1,Tcf7,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A69, P2 H4,Unknown,1,Notch1,Test,14.997638441859,0,Fail,0.0203228454321514,999,75.2755141487671,0,
S88-A68, P2 H4,Unknown,1,Lyl1,Test,13.6967062675953,1,Pass,0.0203228454321514,87.1885889677422,999,1,
S88-A67, P2 H4,Unknown,1,Ezh1,Test,14.7744173550533,1,Pass,0.0203228454321514,79.8771461606495,999,1,
S88-A78, P2 H4,Unknown,1,CDK4,Test,9.28207487438938,1,Pass,0.0203228454321514,82.5570202527076,999,1,
S88-A77, P2 H4,Unknown,1,Tcfe2a,Test,10.4231273183039,1,Pass,0.0203228454321514,83.8696982299647,999,1,
S88-A76, P2 H4,Unknown,1,Mpl,Test,20.2606256650891,0,Fail,0.0203228454321514,999,78.7176695679959,0,
S88-A75, P2 H4,Unknown,1,Gfi1b,Test,12.129476554055,1,Pass,0.0203228454321514,83.2760294146381,999,1,
S88-A74, P2 H4,Unknown,1,Egr1,Test,17.0802212395966,0,Fail,0.0203228454321514,999,77.938987909116,0,
S88-A73, P2 H4,Unknown,1,Cdkn1a,Test,24.6997647294138,0,Fail,0.0203228454321514,999,87.9374331148956,0,
S88-A84, P2 H4,Unknown,1,pbx3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A83, P2 H4,Unknown,1,Cebpb,Test,17.4927391035051,1,Pass,0.0203228454321514,87.830734841922,999,1,
S88-A82, P2 H4,Unknown,1,TEK,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A81, P2 H4,Unknown,1,Prdm5,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A80, P2 H4,Unknown,1,Mdm2,Test,13.4797259857159,1,Pass,0.0203228454321514,79.2911586526225,999,1,
S88-A79, P2 H4,Unknown,1,GMNN,Test,11.3883138101065,1,Pass,0.0203228454321514,79.9851865834551,999,1,
S88-A90, P2 H4,Unknown,1,CDK6,Test,10.2134206740239,1,Pass,0.0203228454321514,80.3488393945505,999,1,
S88-A89, P2 H4,Unknown,1,Trp53,Test,10.9577998146855,1,Pass,0.0203228454321514,83.1338555953841,999,1,
S88-A88, P2 H4,Unknown,1,Myb,Test,8.83718601635898,1,Pass,0.0203228454321514,81.889526252042,999,1,
S88-A87, P2 H4,Unknown,1,Hlf,Test,21.342097193425,1,Pass,0.0203228454321514,80.3761223073599,999,1,
S88-A86, P2 H4,Unknown,1,Ezh2,Test,10.8896863830984,1,Pass,0.0203228454321514,76.7307952424167,999,1,
S88-A85, P2 H4,Unknown,1,Cdkn1b,Test,14.8252085069045,1,Pass,0.0203228454321514,82.2394012790247,999,1,
S88-A96, P2 H4,Unknown,1,Runx1t1,Test,999,0,Fail,0.0203228454321514,999,999,0,
S88-A95, P2 H4,Unknown,1,Erg,Test,19.586298369813,0,Fail,0.0203228454321514,999,77.6376563624276,0,
S88-A94, P2 H4,Unknown,1,Tgm2,Test,13.5040300627837,1,Pass,0.0203228454321514,83.0444545388827,999,1,
S88-A93, P2 H4,Unknown,1,Prmt2,Test,16.9721714715229,1,Pass,0.0203228454321514,85.1906541074471,999,1,
S88-A92, P2 H4,Unknown,1,mettl7a1,Test,17.5040858140037,1,Pass,0.0203228454321514,84.0351383680552,999,1,
S88-A91, P2 H4,Unknown,1,Hk3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A01, P2 A10,Unknown,1,Actb,Test,8.84265313445334,1,Pass,0.0203228454321514,83.0695122180882,999,1,
S10-A02, P2 A10,Unknown,1,Cdkn2d,Test,14.3456930623733,1,Pass,0.0203228454321514,83.9067230679011,999,1,
S10-A03, P2 A10,Unknown,1,Fgd5,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A04, P2 A10,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A05, P2 A10,Unknown,1,Myc,Test,11.7333298854579,1,Pass,0.0203228454321514,83.1391654291588,999,1,
S10-A06, P2 A10,Unknown,1,vwf,Test,16.088189866766,0,Fail,0.0203228454321514,999,79.3332285020416,0,
S10-A07, P2 A10,Unknown,1,Cdt1,Test,16.9370283797866,1,Pass,0.0203228454321514,80.7072536026747,999,1,
S10-A08, P2 A10,Unknown,1,Ikzf1,Test,13.7839888189171,1,Pass,0.0203228454321514,82.250529119369,999,1,
S10-A09, P2 A10,Unknown,1,Mitf,Test,15.8735127794562,1,Fail,0.0203228454321514,80.2245247762976,999,1,
S10-A10, P2 A10,Unknown,1,Rbl1,Test,12.4998404555694,1,Pass,0.0203228454321514,79.8383771575212,999,1,
S10-A11, P2 A10,Unknown,1,Trib2,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A12, P2 A10,Unknown,1,Fli1,Test,13.11664953129,1,Pass,0.0203228454321514,85.2204505510315,999,1,
S10-A13, P2 A10,Unknown,1,Ccnd1,Test,23.7499057072853,0,Fail,0.0203228454321514,999,78.192004441606,0,
S10-A14, P2 A10,Unknown,1,Cebpa,Test,11.8771499018775,1,Pass,0.0203228454321514,78.6022783275591,999,1,
S10-A15, P2 A10,Unknown,1,Flt3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A16, P2 A10,Unknown,1,Il7r,Test,19.2364947713259,0,Fail,0.0203228454321514,999,71.4941099291803,0,
S10-A17, P2 A10,Unknown,1,Nfil3,Test,12.1576278810058,0,Fail,0.0203228454321514,999,74.6981669495467,0,
S10-A18, P2 A10,Unknown,1,Cbfa2t3,Test,14.0681827910029,0,Pass,0.0203228454321514,86.2694174829221,75.3516377592169,0.624900135097093,
S10-A19, P2 A10,Unknown,1,Cebpe,Test,22.493790399034,0,Fail,0.0203228454321514,999,80.2038506156455,0,
S10-A20, P2 A10,Unknown,1,IKZF2,Test,13.6743977792514,1,Pass,0.0203228454321514,82.1142294855468,999,1,
S10-A21, P2 A10,Unknown,1,Mllt3,Test,14.4267387130377,1,Pass,0.0203228454321514,82.6315168642702,999,1,
S10-A22, P2 A10,Unknown,1,Rbl2,Test,12.953074160277,1,Pass,0.0203228454321514,80.6516019012702,999,1,
S10-A23, P2 A10,Unknown,1,trib3,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A24, P2 A10,Unknown,1,Gfi1,Test,17.3789148822417,1,Pass,0.0203228454321514,85.0076880826462,999,1,
S10-A25, P2 A10,Unknown,1,Ccnd2,Test,13.3816155377032,1,Pass,0.0203228454321514,84.8280620422939,999,1,
S10-A26, P2 A10,Unknown,1,Csf2rb,Test,13.0214098271636,1,Pass,0.0203228454321514,80.8623630055189,999,1,
S10-A27, P2 A10,Unknown,1,Fos,Test,24.1796886300784,0,Fail,0.0203228454321514,999,999,0,
S10-A28, P2 A10,Unknown,1,Jun,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A29, P2 A10,Unknown,1,Rb1,Test,16.1523485364431,1,Pass,0.0203228454321514,80.7918468194535,999,1,
S10-A30, P2 A10,Unknown,1,cbx6,Test,14.0704382572576,1,Pass,0.0203228454321514,83.8933589089426,999,1,
S10-A31, P2 A10,Unknown,1,Csf1r,Test,15.8860415393222,1,Pass,0.0203228454321514,82.8932645016013,999,1,
S10-A32, P2 A10,Unknown,1,Itga2b,Test,18.7086081068973,1,Pass,0.0203228454321514,82.2750810230768,999,1,
S10-A33, P2 A10,Unknown,1,ndn,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A34, P2 A10,Unknown,1,Runx1,Test,12.0201323060396,1,Pass,0.0203228454321514,84.2450708791842,74.5298136713524,0.823502094122689,
S10-A35, P2 A10,Unknown,1,zbtb20,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A36, P2 A10,Unknown,1,Hhex ,Test,12.8452261079076,1,Pass,0.0203228454321514,83.2333986504874,999,1,
S10-A37, P2 A10,Unknown,1,Ccnd3,Test,14.951859401219,0,Pass,0.0203228454321514,84.7266812513337,77.8145878172864,0.764285841114624,
S10-A38, P2 A10,Unknown,1,Dnmt3a,Test,14.4187409598671,1,Pass,0.0203228454321514,81.6668517593534,999,1,
S10-A39, P2 A10,Unknown,1,Gapdh,Test,9.52997823679583,1,Pass,0.0203228454321514,83.703610047957,999,1,
S10-A40, P2 A10,Unknown,1,Kit,Test,11.123855442276,1,Pass,0.0203228454321514,80.3680209163402,999,1,
S10-A41, P2 A10,Unknown,1,Sfpi,Test,12.22582193541,1,Pass,0.0203228454321514,82.6789152335864,999,1,
S10-A42, P2 A10,Unknown,1,Cbx7,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A43, P2 A10,Unknown,1,Epor,Test,999,0,Fail,0.0203228454321514,999,999,0,
S10-A44, P2 A10,Unknown,1,Ldb1,Test,12.6655775428916,1,Pass,0.0203228454321514,83.0378503448351,999,1,
S10-A45, P2 A10,Unknown,1,Nfat5,Test,14.1740021397509,1,Pass,0.0203228454321514,81.4477370724106,999,1,
S10-A46, P2 A10,Unknown,1,Tcf15,Test,999,0,Fail,0.0203228454321514,999,999,0,
