Experiment Name,141020 Index sort for fluidigm 96X96
Specimen Name,Specimen_001
Tube Name,INX_141020 Plate #2_001
Record Date,Oct 20, 2014 9:14:33 PM
$OP, 
GUID,27a106a9-eba3-4309-863a-5066a2c91b35 
Date Analyzed,10/28/2014 14:16

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,P5 #Events,P5 %Parent,P5 FSC-A Min,P5 FSC-A Max,P5 FSC-A Geo Mean,P5 FSC-A Mean,P5 FSC-A Median,P5 FSC-A SD,P5 FSC-A rSD,P5 FSC-A %CV,P5 FSC-A %rCV,P5 FSC-A Mode,P5 FSC-W Min,P5 FSC-W Max,P5 FSC-W Geo Mean,P5 FSC-W Mean,P5 FSC-W Median,P5 FSC-W SD,P5 FSC-W rSD,P5 FSC-W %CV,P5 FSC-W %rCV,P5 FSC-W Mode,P5 FSC-H Min,P5 FSC-H Max,P5 FSC-H Geo Mean,P5 FSC-H Mean,P5 FSC-H Median,P5 FSC-H SD,P5 FSC-H rSD,P5 FSC-H %CV,P5 FSC-H %rCV,P5 FSC-H Mode,P5 SSC-A Min,P5 SSC-A Max,P5 SSC-A Geo Mean,P5 SSC-A Mean,P5 SSC-A Median,P5 SSC-A SD,P5 SSC-A rSD,P5 SSC-A %CV,P5 SSC-A %rCV,P5 SSC-A Mode,P5 CD41 Alexa Fluor 488-A Min,P5 CD41 Alexa Fluor 488-A Max,P5 CD41 Alexa Fluor 488-A Geo Mean,P5 CD41 Alexa Fluor 488-A Mean,P5 CD41 Alexa Fluor 488-A Median,P5 CD41 Alexa Fluor 488-A SD,P5 CD41 Alexa Fluor 488-A rSD,P5 CD41 Alexa Fluor 488-A %CV,P5 CD41 Alexa Fluor 488-A %rCV,P5 CD41 Alexa Fluor 488-A Mode,P5 CD55 PE-A Min,P5 CD55 PE-A Max,P5 CD55 PE-A Geo Mean,P5 CD55 PE-A Mean,P5 CD55 PE-A Median,P5 CD55 PE-A SD,P5 CD55 PE-A rSD,P5 CD55 PE-A %CV,P5 CD55 PE-A %rCV,P5 CD55 PE-A Mode,P5 CD45-2 PE-Texas Red-A Min,P5 CD45-2 PE-Texas Red-A Max,P5 CD45-2 PE-Texas Red-A Geo Mean,P5 CD45-2 PE-Texas Red-A Mean,P5 CD45-2 PE-Texas Red-A Median,P5 CD45-2 PE-Texas Red-A SD,P5 CD45-2 PE-Texas Red-A rSD,P5 CD45-2 PE-Texas Red-A %CV,P5 CD45-2 PE-Texas Red-A %rCV,P5 CD45-2 PE-Texas Red-A Mode,P5 Lineage PE-Cy5-A Min,P5 Lineage PE-Cy5-A Max,P5 Lineage PE-Cy5-A Geo Mean,P5 Lineage PE-Cy5-A Mean,P5 Lineage PE-Cy5-A Median,P5 Lineage PE-Cy5-A SD,P5 Lineage PE-Cy5-A rSD,P5 Lineage PE-Cy5-A %CV,P5 Lineage PE-Cy5-A %rCV,P5 Lineage PE-Cy5-A Mode,P5 PI PerCP-Cy5-5-A Min,P5 PI PerCP-Cy5-5-A Max,P5 PI PerCP-Cy5-5-A Geo Mean,P5 PI PerCP-Cy5-5-A Mean,P5 PI PerCP-Cy5-5-A Median,P5 PI PerCP-Cy5-5-A SD,P5 PI PerCP-Cy5-5-A rSD,P5 PI PerCP-Cy5-5-A %CV,P5 PI PerCP-Cy5-5-A %rCV,P5 PI PerCP-Cy5-5-A Mode,P5 CD105 PE-Cy7-A Min,P5 CD105 PE-Cy7-A Max,P5 CD105 PE-Cy7-A Geo Mean,P5 CD105 PE-Cy7-A Mean,P5 CD105 PE-Cy7-A Median,P5 CD105 PE-Cy7-A SD,P5 CD105 PE-Cy7-A rSD,P5 CD105 PE-Cy7-A %CV,P5 CD105 PE-Cy7-A %rCV,P5 CD105 PE-Cy7-A Mode,P5 CD150 APC-A Min,P5 CD150 APC-A Max,P5 CD150 APC-A Geo Mean,P5 CD150 APC-A Mean,P5 CD150 APC-A Median,P5 CD150 APC-A SD,P5 CD150 APC-A rSD,P5 CD150 APC-A %CV,P5 CD150 APC-A %rCV,P5 CD150 APC-A Mode,P5 FcgR Alexa Fluor 700-A Min,P5 FcgR Alexa Fluor 700-A Max,P5 FcgR Alexa Fluor 700-A Geo Mean,P5 FcgR Alexa Fluor 700-A Mean,P5 FcgR Alexa Fluor 700-A Median,P5 FcgR Alexa Fluor 700-A SD,P5 FcgR Alexa Fluor 700-A rSD,P5 FcgR Alexa Fluor 700-A %CV,P5 FcgR Alexa Fluor 700-A %rCV,P5 FcgR Alexa Fluor 700-A Mode,P5 cKit APC-Cy7-A Min,P5 cKit APC-Cy7-A Max,P5 cKit APC-Cy7-A Geo Mean,P5 cKit APC-Cy7-A Mean,P5 cKit APC-Cy7-A Median,P5 cKit APC-Cy7-A SD,P5 cKit APC-Cy7-A rSD,P5 cKit APC-Cy7-A %CV,P5 cKit APC-Cy7-A %rCV,P5 cKit APC-Cy7-A Mode,P5 Sca1 DAPI-A Min,P5 Sca1 DAPI-A Max,P5 Sca1 DAPI-A Geo Mean,P5 Sca1 DAPI-A Mean,P5 Sca1 DAPI-A Median,P5 Sca1 DAPI-A SD,P5 Sca1 DAPI-A rSD,P5 Sca1 DAPI-A %CV,P5 Sca1 DAPI-A %rCV,P5 Sca1 DAPI-A Mode,P5 CD115 BV605 Qdot 605-A Min,P5 CD115 BV605 Qdot 605-A Max,P5 CD115 BV605 Qdot 605-A Geo Mean,P5 CD115 BV605 Qdot 605-A Mean,P5 CD115 BV605 Qdot 605-A Median,P5 CD115 BV605 Qdot 605-A SD,P5 CD115 BV605 Qdot 605-A rSD,P5 CD115 BV605 Qdot 605-A %CV,P5 CD115 BV605 Qdot 605-A %rCV,P5 CD115 BV605 Qdot 605-A Mode,P5 Time Min,P5 Time Max,P5 Time Geo Mean,P5 Time Mean,P5 Time Median,P5 Time SD,P5 Time rSD,P5 Time %CV,P5 Time %rCV,P5 Time Mode
A11,1,100.0,135016,135016,135016,135016,135016,,0,,0.0,134912,85740,85740,85740,85740,85740,,0,,0.0,85504,103200,103200,103200,103200,103200,,0,,0.0,103168,40583,40583,40583,40583,40583,,0,,0.0,40448,59,59,59,59,59,,0,,0.0,59,1545,1545,1545,1545,1545,,0,,0.0,1544,782,782,782,782,782,,0,,0.0,780,1597,1597,1597,1597,1597,,0,,0.0,1582,-217,-217,,-217,-217,,0,,0.0,1,232,232,232,232,232,,0,,0.0,230,734,734,734,734,734,,0,,0.0,734,158,158,158,158,158,,0,,0.0,158,480,480,480,480,480,,0,,0.0,479,-19,-19,,-19,-19,,0,,0.0,1,-24,-24,,-24,-24,,0,,0.0,1,15081,15081,15081,15081,15081,,0,,0.0,14848
A12,1,100.0,191513,191513,191513,191513,191513,,0,,0.0,191488,94519,94519,94519,94519,94519,,0,,0.0,94464,132789,132789,132789,132789,132789,,0,,0.0,132608,81799,81799,81799,81799,81799,,0,,0.0,81664,20,20,20,20,20,,0,,0.0,20,1970,1970,1970,1970,1970,,0,,0.0,1947,763,763,763,763,763,,0,,0.0,761,1111,1111,1111,1111,1111,,0,,0.0,1097,106,106,106,106,106,,0,,0.0,106,1848,1848,1848,1848,1848,,0,,0.0,1831,223,223,223,223,223,,0,,0.0,222,-16,-16,,-16,-16,,0,,0.0,1,1317,1317,1317,1317,1317,,0,,0.0,1302,13,13,13,13,13,,0,,0.0,13,521,521,521,521,521,,0,,0.0,515,15279,15279,15279,15279,15279,,0,,0.0,15104
B1,1,100.0,141270,141270,141270,141270,141270,,0,,0.0,141056,92517,92517,92517,92517,92517,,0,,0.0,92416,100071,100071,100071,100071,100071,,0,,0.0,99840,90414,90414,90414,90414,90414,,0,,0.0,90368,49,49,49,49,49,,0,,0.0,48,2617,2617,2617,2617,2617,,0,,0.0,2608,367,367,367,367,367,,0,,0.0,362,1308,1308,1308,1308,1308,,0,,0.0,1302,-351,-351,,-351,-351,,0,,0.0,1,4022,4022,4022,4022,4022,,0,,0.0,3997,-22,-22,,-22,-22,,0,,0.0,1,94,94,94,94,94,,0,,0.0,92,1215,1215,1215,1215,1215,,0,,0.0,1210,99,99,99,99,99,,0,,0.0,97,-444,-444,,-444,-444,,0,,0.0,1,17707,17707,17707,17707,17707,,0,,0.0,17664
B2,1,100.0,147896,147896,147896,147896,147896,,0,,0.0,147712,89131,89131,89131,89131,89131,,0,,0.0,89088,108745,108745,108745,108745,108745,,0,,0.0,108544,70126,70126,70126,70126,70126,,0,,0.0,69888,0,0,0,0,0,,0,,0.0,1,2290,2290,2290,2290,2290,,0,,0.0,2281,716,716,716,716,716,,0,,0.0,707,58,58,58,58,58,,0,,0.0,57,166,166,166,166,166,,0,,0.0,166,1856,1856,1856,1856,1856,,0,,0.0,1854,688,688,688,688,688,,0,,0.0,682,-24,-24,,-24,-24,,0,,0.0,1,1616,1616,1616,1616,1616,,0,,0.0,1601,-17,-17,,-17,-17,,0,,0.0,1,-302,-302,,-302,-302,,0,,0.0,1,17513,17513,17513,17513,17513,,0,,0.0,17408
B3,1,100.0,114022,114022,114022,114022,114022,,0,,0.0,113920,91093,91093,91093,91093,91093,,0,,0.0,90880,82032,82032,82032,82032,82032,,0,,0.0,81920,60554,60554,60554,60554,60554,,0,,0.0,60416,77,77,77,77,77,,0,,0.0,76,1218,1218,1218,1218,1218,,0,,0.0,1210,734,734,734,734,734,,0,,0.0,725,495,495,495,495,495,,0,,0.0,491,142,142,142,142,142,,0,,0.0,140,176,176,176,176,176,,0,,0.0,174,57,57,57,57,57,,0,,0.0,57,59,59,59,59,59,,0,,0.0,59,792,792,792,792,792,,0,,0.0,789,18,18,18,18,18,,0,,0.0,18,990,990,990,990,990,,0,,0.0,983,17267,17267,17267,17267,17267,,0,,0.0,17152
B4,1,100.0,153324,153324,153324,153324,153324,,0,,0.0,153088,88291,88291,88291,88291,88291,,0,,0.0,88064,113808,113808,113808,113808,113808,,0,,0.0,113664,38439,38439,38439,38439,38439,,0,,0.0,38400,49,49,49,49,49,,0,,0.0,49,1100,1100,1100,1100,1100,,0,,0.0,1097,583,583,583,583,583,,0,,0.0,582,971,971,971,971,971,,0,,0.0,960,94,94,94,94,94,,0,,0.0,93,195,195,195,195,195,,0,,0.0,194,1079,1079,1079,1079,1079,,0,,0.0,1071,55,55,55,55,55,,0,,0.0,54,908,908,908,908,908,,0,,0.0,903,44,44,44,44,44,,0,,0.0,43,950,950,950,950,950,,0,,0.0,948,17055,17055,17055,17055,17055,,0,,0.0,16896
B5,1,100.0,197681,197681,197681,197681,197681,,0,,0.0,197632,92506,92506,92506,92506,92506,,0,,0.0,92416,140048,140048,140048,140048,140048,,0,,0.0,140032,73158,73158,73158,73158,73158,,0,,0.0,72960,4,4,4,4,4,,0,,0.0,4,2147,2147,2147,2147,2147,,0,,0.0,2120,378,378,378,378,378,,0,,0.0,375,5007,5007,5007,5007,5007,,0,,0.0,4979,-118,-118,,-118,-118,,0,,0.0,1,3330,3330,3330,3330,3330,,0,,0.0,3289,-89,-89,,-89,-89,,0,,0.0,1,-124,-124,,-124,-124,,0,,0.0,1,590,590,590,590,590,,0,,0.0,589,131,131,131,131,131,,0,,0.0,130,-944,-944,,-944,-944,,0,,0.0,1,16863,16863,16863,16863,16863,,0,,0.0,16640
B6,1,100.0,152594,152594,152594,152594,152594,,0,,0.0,152576,88881,88881,88880,88881,88881,,0,,0.0,88832,112515,112515,112515,112515,112515,,0,,0.0,112384,53043,53043,53043,53043,53043,,0,,0.0,52992,261,261,261,261,261,,0,,0.0,257,59,59,59,59,59,,0,,0.0,59,2041,2041,2041,2041,2041,,0,,0.0,2019,3688,3688,3688,3688,3688,,0,,0.0,3670,-439,-439,,-439,-439,,0,,0.0,1,13,13,13,13,13,,0,,0.0,12,61,61,61,61,61,,0,,0.0,59,65,65,65,65,65,,0,,0.0,65,792,792,792,792,792,,0,,0.0,789,99,99,99,99,99,,0,,0.0,97,744,744,744,744,744,,0,,0.0,743,16665,16665,16665,16665,16665,,0,,0.0,16640
B7,1,100.0,125775,125775,125775,125775,125775,,0,,0.0,125696,84634,84634,84634,84634,84634,,0,,0.0,84480,97393,97393,97393,97393,97393,,0,,0.0,97280,34731,34731,34731,34731,34731,,0,,0.0,34560,78,78,78,78,78,,0,,0.0,77,1735,1735,1735,1735,1735,,0,,0.0,1723,684,684,684,684,684,,0,,0.0,682,780,780,780,780,780,,0,,0.0,780,13,13,13,13,13,,0,,0.0,12,59,59,59,59,59,,0,,0.0,59,362,362,362,362,362,,0,,0.0,362,41,41,41,41,41,,0,,0.0,41,698,698,698,698,698,,0,,0.0,690,103,103,103,103,103,,0,,0.0,103,895,895,895,895,895,,0,,0.0,892,16470,16470,16470,16470,16470,,0,,0.0,16384
B8,1,100.0,208537,208537,208537,208537,208537,,0,,0.0,208384,99017,99017,99017,99017,99017,,0,,0.0,98816,138024,138024,138024,138024,138024,,0,,0.0,137984,122952,122952,122952,122952,122952,,0,,0.0,122880,39,39,39,39,39,,0,,0.0,38,2,2,2,2,2,,0,,0.0,2,457,457,457,457,457,,0,,0.0,456,1405,1405,1405,1405,1405,,0,,0.0,1400,-77,-77,,-77,-77,,0,,0.0,1,150,150,150,150,150,,0,,0.0,148,6,6,6,6,6,,0,,0.0,6,490,490,490,490,490,,0,,0.0,485,507,507,507,507,507,,0,,0.0,503,-76,-76,,-76,-76,,0,,0.0,1,24568,24568,24568,24568,24568,,0,,0.0,24304,16275,16275,16275,16275,16275,,0,,0.0,16128
