Chip Run Info,C:\Users\eva\Documents\Fluidigm\Result\DB\Amol\141104EES Plate3 Amol index\ChipRun.bml,1361995087,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2014-11-04 16:17:18,00:30:47,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S84-A45, P3 G12,Unknown,1,Nfat5,Test,17.2571801105914,1,Pass,0.01733464063088,81.6219512732691,999,1,
S84-A46, P3 G12,Unknown,1,Tcf15,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A47, P3 G12,Unknown,1,Zfp37,Test,18.0256928329888,1,Fail,0.01733464063088,78.5269988256779,999,1,
S84-A48, P3 G12,Unknown,1,Klf1,Test,20.3398534929949,0,Fail,0.01733464063088,999,80.671837423546,0,
S84-A54, P3 G12,Unknown,1,Ccne1,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A53, P3 G12,Unknown,1,Slamf1,Test,19.9079380788344,0,Fail,0.01733464063088,999,77.7508067471674,0,
S84-A52, P3 G12,Unknown,1,Lmo2,Test,11.9659949529943,1,Pass,0.01733464063088,81.6085333962241,999,1,
S84-A51, P3 G12,Unknown,1,Gata1,Test,21.0952669308161,0,Fail,0.01733464063088,999,76.7272541075784,0,
S84-A50, P3 G12,Unknown,1,Dntt,Test,12.2063979159758,1,Pass,0.01733464063088,78.1325523764325,999,1,
S84-A49, P3 G12,Unknown,1,Cd34,Test,10.4736013493633,1,Pass,0.01733464063088,80.5932007162496,999,1,
S84-A60, P3 G12,Unknown,1,Nfe2,Test,16.0158395652067,0.982747120348802,Pass,0.01733464063088,84.1128903425602,999,1,
S84-A59, P3 G12,Unknown,1,Zfp612,Test,20.5258258318619,0,Fail,0.01733464063088,999,76.1141152347861,0,
S84-A58, P3 G12,Unknown,1,Tcf3,Test,13.1817663061627,1,Pass,0.01733464063088,85.0595125189709,999,1,
S84-A57, P3 G12,Unknown,1,Nkx2-3,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A56, P3 G12,Unknown,1,Ly6a,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A55, P3 G12,Unknown,1,Etv6,Test,12.5830884922748,1,Pass,0.01733464063088,81.1059491280433,999,1,
S84-A66, P3 G12,Unknown,1,CDK2,Test,15.4300939111866,1,Pass,0.01733464063088,82.6837964333804,999,1,
S84-A65, P3 G12,Unknown,1,Tal1,Test,17.1738952546937,1,Pass,0.01733464063088,84.5534280081658,999,1,
S84-A64, P3 G12,Unknown,1,Meis1,Test,14.8707847905108,1,Pass,0.01733464063088,78.716455483464,999,1,
S84-A63, P3 G12,Unknown,1,Gata2,Test,19.9786293947055,0,Fail,0.01733464063088,999,79.0642659433851,0,
S84-A62, P3 G12,Unknown,1,Ebf1,Test,17.3705429126756,0,Fail,0.01733464063088,999,77.1356107601155,0,
S84-A61, P3 G12,Unknown,1,Cd48,Test,18.3207794516627,1,Pass,0.01733464063088,81.2172058556121,999,1,
S84-A72, P3 G12,Unknown,1,Pbx1,Test,15.478719155419,1,Pass,0.01733464063088,82.3174212383389,999,1,
S84-A71, P3 G12,Unknown,1,Zfpm1,Test,15.8763217786878,1,Pass,0.01733464063088,83.6602110260738,999,1,
S84-A70, P3 G12,Unknown,1,Tcf7,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A69, P3 G12,Unknown,1,Notch1,Test,13.4773991031762,0,Pass,0.01733464063088,83.7097426274243,75.3062637169659,0.597639010709071,
S84-A68, P3 G12,Unknown,1,Lyl1,Test,15.3239071222695,1,Pass,0.01733464063088,87.2419576307608,999,1,
S84-A67, P3 G12,Unknown,1,Ezh1,Test,16.6671171255207,1,Pass,0.01733464063088,79.9221410563841,999,1,
S84-A78, P3 G12,Unknown,1,CDK4,Test,11.714803577125,1,Pass,0.01733464063088,82.6538795870493,999,1,
S84-A77, P3 G12,Unknown,1,Tcfe2a,Test,13.0072560205485,1,Pass,0.01733464063088,83.9089206825065,999,1,
S84-A76, P3 G12,Unknown,1,Mpl,Test,19.1155154338048,0,Fail,0.01733464063088,999,78.6050291327655,0,
S84-A75, P3 G12,Unknown,1,Gfi1b,Test,16.4211047847077,1,Pass,0.01733464063088,83.2212019778994,999,1,
S84-A74, P3 G12,Unknown,1,Egr1,Test,16.9121109599459,0,Fail,0.01733464063088,999,78.445087908728,0,
S84-A73, P3 G12,Unknown,1,Cdkn1a,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A84, P3 G12,Unknown,1,pbx3,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A83, P3 G12,Unknown,1,Cebpb,Test,23.6122605795703,0,Fail,0.01733464063088,999,82.1249632823475,0,
S84-A82, P3 G12,Unknown,1,TEK,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A81, P3 G12,Unknown,1,Prdm5,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A80, P3 G12,Unknown,1,Mdm2,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A79, P3 G12,Unknown,1,GMNN,Test,16.65480963949,1,Pass,0.01733464063088,80.0384442835491,999,1,
S84-A90, P3 G12,Unknown,1,CDK6,Test,11.5482024536895,1,Pass,0.01733464063088,80.5939237870296,999,1,
S84-A89, P3 G12,Unknown,1,Trp53,Test,13.8870869246807,1,Pass,0.01733464063088,83.0536238543531,999,1,
S84-A88, P3 G12,Unknown,1,Myb,Test,11.2364819686394,1,Pass,0.01733464063088,81.9835193838358,999,1,
S84-A87, P3 G12,Unknown,1,Hlf,Test,14.8202743844869,1,Pass,0.01733464063088,80.8902381449581,999,1,
S84-A86, P3 G12,Unknown,1,Ezh2,Test,13.6160158253092,1,Pass,0.01733464063088,76.8675504860397,999,1,
S84-A85, P3 G12,Unknown,1,Cdkn1b,Test,16.6034409952088,1,Pass,0.01733464063088,82.2977087275516,999,1,
S84-A96, P3 G12,Unknown,1,Runx1t1,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A95, P3 G12,Unknown,1,Erg,Test,15.3639834243029,1,Pass,0.01733464063088,85.1388702267781,999,1,
S84-A94, P3 G12,Unknown,1,Tgm2,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A93, P3 G12,Unknown,1,Prmt2,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A92, P3 G12,Unknown,1,mettl7a1,Test,999,0,Fail,0.01733464063088,999,999,0,
S84-A91, P3 G12,Unknown,1,Hk3,Test,15.4979935140197,1,Pass,0.01733464063088,83.8781342099305,999,1,
S18-A01, P3 B6,Unknown,1,Actb,Test,10.4734059241701,1,Pass,0.01733464063088,83.2726747647664,999,1,
S18-A02, P3 B6,Unknown,1,Cdkn2d,Test,18.1454708799888,1,Pass,0.01733464063088,83.9643384556334,999,1,
S18-A03, P3 B6,Unknown,1,Fgd5,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A04, P3 B6,Unknown,1,Hoxb5,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A05, P3 B6,Unknown,1,Myc,Test,11.8929737313654,1,Pass,0.01733464063088,83.3315287281179,999,1,
S18-A06, P3 B6,Unknown,1,vwf,Test,16.0522179175764,0,Fail,0.01733464063088,999,79.2384438945547,0,
S18-A07, P3 B6,Unknown,1,Cdt1,Test,16.8676661251994,1,Pass,0.01733464063088,81.0259132790538,999,1,
S18-A08, P3 B6,Unknown,1,Ikzf1,Test,12.7743638869781,1,Pass,0.01733464063088,82.5683366825814,999,1,
S18-A09, P3 B6,Unknown,1,Mitf,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A10, P3 B6,Unknown,1,Rbl1,Test,15.6076184907788,1,Pass,0.01733464063088,79.6939213279303,999,1,
S18-A11, P3 B6,Unknown,1,Trib2,Test,14.1504701404584,1,Pass,0.01733464063088,80.7563124059314,999,1,
S18-A12, P3 B6,Unknown,1,Fli1,Test,13.9219215115876,1,Pass,0.01733464063088,85.380867536363,77.1613124829209,0.888192710658421,
S18-A13, P3 B6,Unknown,1,Ccnd1,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A14, P3 B6,Unknown,1,Cebpa,Test,14.587809133328,1,Pass,0.01733464063088,78.7449649512823,999,1,
S18-A15, P3 B6,Unknown,1,Flt3,Test,23.5940050106109,0,Fail,0.01733464063088,999,79.09640321904,0,
S18-A16, P3 B6,Unknown,1,Il7r,Test,17.3951011384938,0,Fail,0.01733464063088,999,71.8307711241366,0,
S18-A17, P3 B6,Unknown,1,Nfil3,Test,11.7593876309429,0,Fail,0.01733464063088,999,74.818585691119,0,
S18-A18, P3 B6,Unknown,1,Cbfa2t3,Test,13.8105757854855,0,Pass,0.01733464063088,87.0914904056866,75.7526774999402,0.743148485139566,
S18-A19, P3 B6,Unknown,1,Cebpe,Test,18.8680760943646,0,Fail,0.01733464063088,999,80.5674275169713,0,
S18-A20, P3 B6,Unknown,1,IKZF2,Test,15.0751862522362,1,Pass,0.01733464063088,82.2986427431058,999,1,
S18-A21, P3 B6,Unknown,1,Mllt3,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A22, P3 B6,Unknown,1,Rbl2,Test,14.5809385149902,1,Pass,0.01733464063088,81.2038775163179,999,1,
S18-A23, P3 B6,Unknown,1,trib3,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A24, P3 B6,Unknown,1,Gfi1,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A25, P3 B6,Unknown,1,Ccnd2,Test,13.1612584571025,1,Pass,0.01733464063088,85.0420272422572,999,1,
S18-A26, P3 B6,Unknown,1,Csf2rb,Test,14.8441459699117,0,Fail,0.01733464063088,999,78.2243607871118,0,
S18-A27, P3 B6,Unknown,1,Fos,Test,17.5385262846894,1,Pass,0.01733464063088,82.9725841005305,999,1,
S18-A28, P3 B6,Unknown,1,Jun,Test,13.4435551655464,1,Pass,0.01733464063088,85.1005329698119,999,1,
S18-A29, P3 B6,Unknown,1,Rb1,Test,13.7726085180257,1,Pass,0.01733464063088,81.082825236186,999,1,
S18-A30, P3 B6,Unknown,1,cbx6,Test,15.7865059194026,1,Pass,0.01733464063088,83.9168451108557,999,1,
S18-A31, P3 B6,Unknown,1,Csf1r,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A32, P3 B6,Unknown,1,Itga2b,Test,21.75352335727,1,Pass,0.01733464063088,82.2447381086173,999,1,
S18-A33, P3 B6,Unknown,1,ndn,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A34, P3 B6,Unknown,1,Runx1,Test,13.021560887436,0,Pass,0.01733464063088,84.2869467438286,75.1158705120626,0.66966066312796,
S18-A35, P3 B6,Unknown,1,zbtb20,Test,22.8183625241848,1,Pass,0.01733464063088,76.7747142860846,999,1,
S18-A36, P3 B6,Unknown,1,Hhex ,Test,14.479811468773,1,Pass,0.01733464063088,83.3608947481118,999,1,
S18-A37, P3 B6,Unknown,1,Ccnd3,Test,16.1344146103274,0,Pass,0.01733464063088,84.8025613532012,78.0895515837915,0.738567974471191,
S18-A38, P3 B6,Unknown,1,Dnmt3a,Test,16.8719840966079,0,Pass,0.01733464063088,81.7401222782378,76.2808828190467,0.670817725048929,
S18-A39, P3 B6,Unknown,1,Gapdh,Test,11.0507743908843,1,Pass,0.01733464063088,83.7189706049289,999,1,
S18-A40, P3 B6,Unknown,1,Kit,Test,12.5535316919308,1,Pass,0.01733464063088,80.3778234546929,999,1,
S18-A41, P3 B6,Unknown,1,Sfpi,Test,16.7553755285407,0,Pass,0.01733464063088,82.7041053732123,75.7134967699241,0.780516087897914,
S18-A42, P3 B6,Unknown,1,Cbx7,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A43, P3 B6,Unknown,1,Epor,Test,16.3130289163815,1,Pass,0.01733464063088,82.9612591634573,999,1,
S18-A44, P3 B6,Unknown,1,Ldb1,Test,11.9332229871042,1,Pass,0.01733464063088,83.1789753333688,999,1,
S18-A45, P3 B6,Unknown,1,Nfat5,Test,15.2973598462718,1,Pass,0.01733464063088,81.7139250054412,999,1,
S18-A46, P3 B6,Unknown,1,Tcf15,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A47, P3 B6,Unknown,1,Zfp37,Test,23.6439040771208,0,Fail,0.01733464063088,999,75.9539696924591,0,
S18-A48, P3 B6,Unknown,1,Klf1,Test,14.3014421390918,1,Pass,0.01733464063088,84.7145235307979,999,1,
S18-A54, P3 B6,Unknown,1,Ccne1,Test,15.4248553185506,1,Pass,0.01733464063088,83.1876784792204,999,1,
S18-A53, P3 B6,Unknown,1,Slamf1,Test,16.8156986933175,1,Pass,0.01733464063088,80.0623670166502,999,1,
S18-A52, P3 B6,Unknown,1,Lmo2,Test,11.6270098849501,1,Pass,0.01733464063088,81.5728222986393,999,1,
S18-A51, P3 B6,Unknown,1,Gata1,Test,12.9093478020461,1,Pass,0.01733464063088,82.1870369647794,999,1,
S18-A50, P3 B6,Unknown,1,Dntt,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A49, P3 B6,Unknown,1,Cd34,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A60, P3 B6,Unknown,1,Nfe2,Test,14.4747724402492,1,Pass,0.01733464063088,84.1207981712879,999,1,
S18-A59, P3 B6,Unknown,1,Zfp612,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A58, P3 B6,Unknown,1,Tcf3,Test,13.4135270533132,1,Pass,0.01733464063088,85.0664430068462,999,1,
S18-A57, P3 B6,Unknown,1,Nkx2-3,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A56, P3 B6,Unknown,1,Ly6a,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A55, P3 B6,Unknown,1,Etv6,Test,13.4837691705063,1,Pass,0.01733464063088,81.1093979133777,999,1,
S18-A66, P3 B6,Unknown,1,CDK2,Test,15.4563857339215,1,Pass,0.01733464063088,82.6945776390116,999,1,
S18-A65, P3 B6,Unknown,1,Tal1,Test,15.0955777215059,1,Pass,0.01733464063088,84.5282518196769,999,1,
S18-A64, P3 B6,Unknown,1,Meis1,Test,14.5084893883665,1,Pass,0.01733464063088,78.8168474874442,999,1,
S18-A63, P3 B6,Unknown,1,Gata2,Test,12.0703775998845,1,Pass,0.01733464063088,84.8395001473251,999,1,
S18-A62, P3 B6,Unknown,1,Ebf1,Test,15.9484139898952,0,Fail,0.01733464063088,999,77.7848174981569,0,
S18-A61, P3 B6,Unknown,1,Cd48,Test,19.0759247605905,1,Pass,0.01733464063088,81.3030712025802,999,1,
S18-A72, P3 B6,Unknown,1,Pbx1,Test,21.4757630566723,0,Fail,0.01733464063088,999,77.1361839966261,0,
S18-A71, P3 B6,Unknown,1,Zfpm1,Test,12.5997875733153,1,Pass,0.01733464063088,83.9951668192953,999,1,
S18-A70, P3 B6,Unknown,1,Tcf7,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A69, P3 B6,Unknown,1,Notch1,Test,15.3249218039282,0,Fail,0.01733464063088,999,75.8528134221988,0,
S18-A68, P3 B6,Unknown,1,Lyl1,Test,17.3012532097608,1,Pass,0.01733464063088,87.2577920717943,999,1,
S18-A67, P3 B6,Unknown,1,Ezh1,Test,15.3514362872489,1,Pass,0.01733464063088,79.7183059689448,999,1,
S18-A78, P3 B6,Unknown,1,CDK4,Test,11.6092515399179,1,Pass,0.01733464063088,82.6828776559021,999,1,
S18-A77, P3 B6,Unknown,1,Tcfe2a,Test,12.8764155577745,1,Pass,0.01733464063088,83.9152455005487,999,1,
S18-A76, P3 B6,Unknown,1,Mpl,Test,18.2538619640284,0,Fail,0.01733464063088,999,78.8524044688323,0,
S18-A75, P3 B6,Unknown,1,Gfi1b,Test,13.4340212608865,1,Pass,0.01733464063088,83.2778610375177,999,1,
S18-A74, P3 B6,Unknown,1,Egr1,Test,13.4500151333214,1,Pass,0.01733464063088,81.5869131093918,999,1,
S18-A73, P3 B6,Unknown,1,Cdkn1a,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A84, P3 B6,Unknown,1,pbx3,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A83, P3 B6,Unknown,1,Cebpb,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A82, P3 B6,Unknown,1,TEK,Test,17.1975560326798,1,Pass,0.01733464063088,78.6441989111619,999,1,
S18-A81, P3 B6,Unknown,1,Prdm5,Test,15.6804899798925,1,Pass,0.01733464063088,80.1755766253314,999,1,
S18-A80, P3 B6,Unknown,1,Mdm2,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A79, P3 B6,Unknown,1,GMNN,Test,12.6134709646442,1,Pass,0.01733464063088,80.171586937274,999,1,
S18-A90, P3 B6,Unknown,1,CDK6,Test,12.439783499939,1,Pass,0.01733464063088,80.5973061493841,999,1,
S18-A89, P3 B6,Unknown,1,Trp53,Test,12.8707973751346,1,Pass,0.01733464063088,83.1689386088644,999,1,
S18-A88, P3 B6,Unknown,1,Myb,Test,9.62602471737825,1,Pass,0.01733464063088,82.0487456724709,999,1,
S18-A87, P3 B6,Unknown,1,Hlf,Test,16.4220481536173,1,Pass,0.01733464063088,80.8995161137483,999,1,
S18-A86, P3 B6,Unknown,1,Ezh2,Test,12.851774912902,1,Pass,0.01733464063088,76.8205753621001,999,1,
S18-A85, P3 B6,Unknown,1,Cdkn1b,Test,17.5393600424865,1,Pass,0.01733464063088,82.3826296892852,999,1,
S18-A96, P3 B6,Unknown,1,Runx1t1,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A95, P3 B6,Unknown,1,Erg,Test,14.6971259528807,1,Pass,0.01733464063088,85.4275323223595,999,1,
S18-A94, P3 B6,Unknown,1,Tgm2,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A93, P3 B6,Unknown,1,Prmt2,Test,999,0,Fail,0.01733464063088,999,999,0,
S18-A92, P3 B6,Unknown,1,mettl7a1,Test,15.2290823017537,1,Pass,0.01733464063088,84.0000541099047,999,1,
S18-A91, P3 B6,Unknown,1,Hk3,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A01, P3 G11,Unknown,1,Actb,Test,9.37467547554177,1,Pass,0.01733464063088,83.2953364763955,999,1,
S83-A02, P3 G11,Unknown,1,Cdkn2d,Test,17.3742264455621,0,Fail,0.01733464063088,999,80.7777785646907,0,
S83-A03, P3 G11,Unknown,1,Fgd5,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A04, P3 G11,Unknown,1,Hoxb5,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A05, P3 G11,Unknown,1,Myc,Test,11.0550627493035,1,Pass,0.01733464063088,83.4022299371762,999,1,
S83-A06, P3 G11,Unknown,1,vwf,Test,14.9029751953284,0,Fail,0.01733464063088,999,79.4755195431618,0,
S83-A07, P3 G11,Unknown,1,Cdt1,Test,16.0769965752465,1,Pass,0.01733464063088,81.1020186161368,999,1,
S83-A08, P3 G11,Unknown,1,Ikzf1,Test,13.6537415284869,1,Pass,0.01733464063088,82.5691688215941,999,1,
S83-A09, P3 G11,Unknown,1,Mitf,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A10, P3 G11,Unknown,1,Rbl1,Test,12.5858355969717,1,Pass,0.01733464063088,79.9974220438664,999,1,
S83-A11, P3 G11,Unknown,1,Trib2,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A12, P3 G11,Unknown,1,Fli1,Test,13.7969065509565,1,Pass,0.01733464063088,85.5816323815789,999,1,
S83-A13, P3 G11,Unknown,1,Ccnd1,Test,20.0887495992266,0,Pass,0.01733464063088,82.9356640934424,77.960785524523,0.796452649398625,
S83-A14, P3 G11,Unknown,1,Cebpa,Test,11.1124078916839,1,Pass,0.01733464063088,78.8394577194654,999,1,
S83-A15, P3 G11,Unknown,1,Flt3,Test,14.6570322710546,1,Pass,0.01733464063088,81.3874143825235,999,1,
S83-A16, P3 G11,Unknown,1,Il7r,Test,17.6674255889999,0,Fail,0.01733464063088,999,71.8022015631434,0,
S83-A17, P3 G11,Unknown,1,Nfil3,Test,10.9040354122531,0,Pass,0.01733464063088,83.9463200386368,74.7077570682761,0.750082177023413,
S83-A18, P3 G11,Unknown,1,Cbfa2t3,Test,14.2608902099235,0,Pass,0.01733464063088,86.9516662591026,76.1587912151401,0.478729896871855,
S83-A19, P3 G11,Unknown,1,Cebpe,Test,26.0163271639908,0,Fail,0.01733464063088,999,999,0,
S83-A20, P3 G11,Unknown,1,IKZF2,Test,26.589095529614,0,Fail,0.01733464063088,999,999,0,
S83-A21, P3 G11,Unknown,1,Mllt3,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A22, P3 G11,Unknown,1,Rbl2,Test,14.2925393403925,1,Pass,0.01733464063088,80.8917566995618,999,1,
S83-A23, P3 G11,Unknown,1,trib3,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A24, P3 G11,Unknown,1,Gfi1,Test,13.5995278096691,1,Pass,0.01733464063088,85.0364503853157,999,1,
S83-A25, P3 G11,Unknown,1,Ccnd2,Test,13.8088487798069,1,Pass,0.01733464063088,85.0412125705035,999,1,
S83-A26, P3 G11,Unknown,1,Csf2rb,Test,13.1395558626439,1,Pass,0.01733464063088,81.0722565941722,999,1,
S83-A27, P3 G11,Unknown,1,Fos,Test,19.1146351635806,0,Fail,0.01733464063088,999,80.6230725011604,0,
S83-A28, P3 G11,Unknown,1,Jun,Test,17.20340883254,1,Pass,0.01733464063088,84.9405356015154,999,1,
S83-A29, P3 G11,Unknown,1,Rb1,Test,14.4293075647488,1,Pass,0.01733464063088,81.0014254498631,999,1,
S83-A30, P3 G11,Unknown,1,cbx6,Test,16.1425989346893,1,Pass,0.01733464063088,83.9765837740485,999,1,
S83-A31, P3 G11,Unknown,1,Csf1r,Test,13.6284743961569,1,Pass,0.01733464063088,83.1425426276712,999,1,
S83-A32, P3 G11,Unknown,1,Itga2b,Test,22.34113192253,1,Pass,0.01733464063088,81.3374929862595,999,1,
S83-A33, P3 G11,Unknown,1,ndn,Test,19.6138149394042,1,Pass,0.01733464063088,86.8430032722607,999,1,
S83-A34, P3 G11,Unknown,1,Runx1,Test,12.2000759588824,0,Pass,0.01733464063088,84.3301690154996,74.9985111579995,0.739499407335625,
S83-A35, P3 G11,Unknown,1,zbtb20,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A36, P3 G11,Unknown,1,Hhex ,Test,13.9684644077362,1,Pass,0.01733464063088,83.3427820940067,999,1,
S83-A37, P3 G11,Unknown,1,Ccnd3,Test,15.0142503059573,0,Pass,0.01733464063088,84.9042010200115,78.617945662496,0.649084704133084,
S83-A38, P3 G11,Unknown,1,Dnmt3a,Test,15.2887280827952,1,Pass,0.01733464063088,81.5733535000515,999,1,
S83-A39, P3 G11,Unknown,1,Gapdh,Test,10.2325664470082,1,Pass,0.01733464063088,83.8301533516965,999,1,
S83-A40, P3 G11,Unknown,1,Kit,Test,12.3363379528785,1,Pass,0.01733464063088,80.586058099769,999,1,
S83-A41, P3 G11,Unknown,1,Sfpi,Test,12.3802011879678,1,Pass,0.01733464063088,82.8183020748198,999,1,
S83-A42, P3 G11,Unknown,1,Cbx7,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A43, P3 G11,Unknown,1,Epor,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A44, P3 G11,Unknown,1,Ldb1,Test,13.376212491086,1,Pass,0.01733464063088,83.1498924169287,999,1,
S83-A45, P3 G11,Unknown,1,Nfat5,Test,16.218419291525,1,Pass,0.01733464063088,81.5759422129434,999,1,
S83-A46, P3 G11,Unknown,1,Tcf15,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A47, P3 G11,Unknown,1,Zfp37,Test,23.4530859365328,0,Fail,0.01733464063088,999,76.3289665028927,0,
S83-A48, P3 G11,Unknown,1,Klf1,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A54, P3 G11,Unknown,1,Ccne1,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A53, P3 G11,Unknown,1,Slamf1,Test,16.74186435924,0,Fail,0.01733464063088,999,76.8725639720987,0,
S83-A52, P3 G11,Unknown,1,Lmo2,Test,11.2623563378306,1,Pass,0.01733464063088,81.5803525844434,999,1,
S83-A51, P3 G11,Unknown,1,Gata1,Test,18.4710472743771,0,Fail,0.01733464063088,999,76.3339955490194,0,
S83-A50, P3 G11,Unknown,1,Dntt,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A49, P3 G11,Unknown,1,Cd34,Test,10.2826266257659,1,Pass,0.01733464063088,80.6246865532439,999,1,
S83-A60, P3 G11,Unknown,1,Nfe2,Test,15.1645247853398,1,Pass,0.01733464063088,84.0752413196168,999,1,
S83-A59, P3 G11,Unknown,1,Zfp612,Test,20.6478521646947,0,Fail,0.01733464063088,999,78.0859357661005,0,
S83-A58, P3 G11,Unknown,1,Tcf3,Test,13.5052844665925,1,Pass,0.01733464063088,85.0951895733782,999,1,
S83-A57, P3 G11,Unknown,1,Nkx2-3,Test,22.8586507173273,1,Pass,0.01733464063088,89.6101845462604,999,1,
S83-A56, P3 G11,Unknown,1,Ly6a,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A55, P3 G11,Unknown,1,Etv6,Test,12.4046041353423,1,Pass,0.01733464063088,81.1365935245178,999,1,
S83-A66, P3 G11,Unknown,1,CDK2,Test,15.0871317695453,1,Pass,0.01733464063088,82.7261267848812,999,1,
S83-A65, P3 G11,Unknown,1,Tal1,Test,16.266801146298,1,Pass,0.01733464063088,84.361622691911,999,1,
S83-A64, P3 G11,Unknown,1,Meis1,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A63, P3 G11,Unknown,1,Gata2,Test,16.7908136381436,1,Pass,0.01733464063088,84.6492306171314,999,1,
S83-A62, P3 G11,Unknown,1,Ebf1,Test,15.4693071238606,0,Fail,0.01733464063088,999,77.9642746498077,0,
S83-A61, P3 G11,Unknown,1,Cd48,Test,18.3049723974781,1,Pass,0.01733464063088,81.2604412523228,999,1,
S83-A72, P3 G11,Unknown,1,Pbx1,Test,16.4819518047013,1,Pass,0.01733464063088,82.2983028203606,999,1,
S83-A71, P3 G11,Unknown,1,Zfpm1,Test,22.130175307569,0,Fail,0.01733464063088,999,78.2556758889652,0,
S83-A70, P3 G11,Unknown,1,Tcf7,Test,999,0,Fail,0.01733464063088,999,999,0,
S83-A69, P3 G11,Unknown,1,Notch1,Test,12.9201850970832,0,Pass,0.01733464063088,83.6734320212808,75.3831126309879,0.559124036726256,
S83-A68, P3 G11,Unknown,1,Lyl1,Test,15.363980901015,1,Pass,0.01733464063088,87.194068967374,999,1,
S83-A67, P3 G11,Unknown,1,Ezh1,Test,16.9981814124808,1,Pass,0.01733464063088,79.9294810684325,999,1,
S83-A78, P3 G11,Unknown,1,CDK4,Test,11.4189379077907,1,Pass,0.01733464063088,82.5712416807132,999,1,
S83-A77, P3 G11,Unknown,1,Tcfe2a,Test,12.6687444323042,1,Pass,0.01733464063088,83.9155161963722,999,1,
S83-A76, P3 G11,Unknown,1,Mpl,Test,17.0392121673323,0,Fail,0.01733464063088,999,78.3232805047849,0,
S83-A75, P3 G11,Unknown,1,Gfi1b,Test,23.1121937186244,0,Fail,0.01733464063088,999,80.627901078568,0,
S83-A74, P3 G11,Unknown,1,Egr1,Test,17.3238936999288,0,Fail,0.01733464063088,999,78.1010543818804,0,
